ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,feedback_4.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,,,,,,,,Weak,Strong,Frail,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,416.64420810000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.6282461999999,416.64420810000047,416.64420810000047,417.27798970000003,5,0.6291968000004999,None,,,,,,,,,,,,,,,,,418.4273920000014,418.44397430000026,,419.4277725000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.2783994000001,417.2943518000011,417.2943518000011,417.2943518000011,417.2943518000011,418.1441971000004,2,1,0.848935200001506,None,418.1446822000016,418.1598094000001,418.1598094000001,418.1598094000001,418.1598094000001,,,,,418.4273750000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Burly,,,,,,,,,,,,,,,,,,,,,,,0,2,2,10,,,,,419.44397260000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.42814380000164,419.44397260000005,419.44397260000005,420.27880340000047,5,0.829732199999853,None,,,,,,,,,,,,,,,,,421.3932427,421.41047700000126,,422.39384320000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.2793975000004,420.29427600000054,420.29427600000054,420.29427600000054,420.29427600000054,421.0943958000007,1,1,0.794080199999371,0.0011948999999731313,421.0948032000015,421.1520403000013,421.1520403000013,421.1520403000013,421.1520403000013,,,,,421.39322320000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Feeble,,,,,,,,,,,,,,,,,,,,,,,0,3,3,9,,,,,422.410512800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.3941080000004,422.410512800001,422.410512800001,423.2779335000014,5,0.8632299000000785,None,,,,,,,,,,,,,,,,,424.17708630000016,424.19376470000134,,425.1773666000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.27835159999995,423.29439380000076,423.29439380000076,423.29439380000076,423.29439380000076,423.89381930000127,2,1,0.5892999999996391,0.0,423.8940738000001,423.9096631000011,423.9096631000011,423.9096631000011,423.9096631000011,,,,,424.17707000000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Fragile,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,,,,,425.19414880000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.1777395000008,425.19414880000113,425.19414880000113,426.11202680000133,5,0.9032295000015438,0.0009125999986281386,,,,,,,,,,,,,,,,,427.96056020000105,427.97719470000084,,428.9609354000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.11262590000115,426.1269089000016,426.1269089000016,426.1269089000016,426.1269089000016,427.6775389000013,1,0,1.5397637999994913,0.0008326000006491086,427.6779211000012,427.69305760000134,427.69305760000134,427.69305760000134,427.69305760000134,,,,,427.96054390000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Powerful,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,,,,,428.9774333000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.9613152000002,428.9774333000005,428.9774333000005,429.27866670000003,5,0.2965972999991209,None,,,,,,,,,,,,,,,,,430.3276078000017,430.3439573000014,431.34386059999997,431.3275321000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.2792231000003,429.2941582000003,429.2941582000003,429.2941582000003,429.2941582000003,430.04422550000163,2,0,0.7370506999995996,0.0012918000011268305,430.04461990000163,430.0597086000016,430.0597086000016,430.0597086000016,430.0597086000016,,,,,430.3275869000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Skinny,,,,,,,,,,,,,,,,,,,,,,,0,6,6,14,,,,,431.34386059999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.3278824000008,431.34386059999997,431.34386059999997,432.278591100001,5,0.9297793000005186,None,,,,,,,,,,,,,,,,,433.5273580000012,433.5434993000017,,434.52752750000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.27915060000123,432.2943266000002,432.2943266000002,432.2943266000002,432.2943266000002,433.22755640000105,2,1,0.928161400001045,0.0007800000003044261,433.22791250000046,433.24367450000136,433.24367450000136,433.24367450000136,433.24367450000136,433.5434993000017,433.5434993000017,433.5434993000017,433.5434993000017,433.52734170000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Athletic,,,,,,,,,,,,,,,,,,,,,,,0,7,7,11,,,,,434.5441303000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.52790190000087,434.5441303000007,434.5441303000007,435.27790670000104,5,0.7295211999989988,None,,,,,,,,,,,,,,,,,436.37748230000034,436.39416170000004,,437.37790920000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.2783294000001,435.2944027000012,435.2944027000012,435.2944027000012,435.2944027000012,436.0774601000012,1,1,0.7751222999995662,0.0010040000015578698,436.0778386000002,436.09370970000055,436.09370970000055,436.09370970000055,436.09370970000055,436.39416170000004,436.39416170000004,436.39416170000004,436.39416170000004,436.3774634000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Brawny,,,,,,,,,,,,,,,,,,,,,,,0,8,8,13,,,,,437.3946027000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.3784331000006,437.3946027000002,437.3946027000002,438.27790970000024,5,0.878923099999156,None,,,,,,,,,,,,,,,,,439.8275334000009,439.84386730000006,440.8440207000003,440.8275829000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.27833340000143,438.29431230000046,438.29431230000046,438.29431230000046,438.29431230000046,439.52773610000077,1,1,1.2229112000004534,0.0,439.5281907000008,439.54365340000004,439.54365340000004,439.54365340000004,439.54365340000004,439.84386730000006,439.84386730000006,439.84386730000006,439.84386730000006,439.8275142000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Puny,,,,,,,,,,,,,,,,,,,,,,,0,9,9,5,,,,,440.8440207000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.8279478000004,440.8440207000003,440.8440207000003,441.27807700000085,5,0.43034460000126273,None,,,,,,,,,,,,,,,,,442.54408460000013,442.5607295000009,,443.5445912000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.2785429000014,441.2940253000015,441.2940253000015,441.2940253000015,441.2940253000015,442.24446310000167,2,1,0.9492523999997502,None,442.2449336000009,442.25950700000067,442.25950700000067,442.25950700000067,442.25950700000067,442.5607295000009,442.5607295000009,442.5607295000009,442.5607295000009,442.54406200000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Muscly,,,,,,,,,,,,,,,,,,,,,,,0,10,10,12,,,,,443.5611441000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.5450883000012,443.5611441000001,443.5611441000001,444.2784186000008,5,0.7135502999990422,None,,,,,,,,,,,,,,,,,445.42718010000135,445.443765,446.44390830000157,446.4273024000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.27897420000045,444.29408630000034,444.29408630000034,444.29408630000034,444.29408630000034,445.12763630000154,1,1,0.8331340999993699,None,445.1281112000015,445.14338190000126,445.14338190000126,445.14338190000126,445.14338190000126,445.443765,445.443765,445.443765,445.443765,445.4271645000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Strength,,,,,,,,,,,,,,,,,,,,,,,0,11,11,4,,,,,446.44390830000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.4276679000013,446.44390830000157,446.44390830000157,447.27858170000036,5,0.8307260000001406,None,,,,,,,,,,,,,,,,,448.6438450000005,448.66037940000024,449.6601763000017,449.64368790000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.27917230000094,447.2941232000012,447.2941232000012,447.2941232000012,447.2941232000012,448.35992680000163,1,1,1.0615531999992527,0.0008034000002226094,448.3603389,448.37703350000083,448.37703350000083,448.37703350000083,448.37703350000083,,,,,448.64382600000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Sedentary,,,,,,,,,,,,,,,,,,,,,,,0,12,12,15,,,,,449.6601763000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.64389890000166,449.6601763000017,449.6601763000017,451.12780040000143,5,1.4520622000000003,0.0009826999994402286,,,,,,,,,,,,,,,,,452.79377190000014,452.8103478000012,,453.79405080000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.1282170000013,451.1439171000002,451.1439171000002,451.1439171000002,451.1439171000002,452.4943047000015,2,1,1.3393558999996458,0.0010049000011349563,452.49480070000027,452.5092620000014,452.5092620000014,452.5092620000014,452.5092620000014,452.8103478000012,452.8103478000012,452.8103478000012,452.8103478000012,452.7937568000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Soft,,,,,,,,,,,,,,,,,,,,,,,0,13,13,2,,,,,453.8107157000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.7944228000015,453.8107157000013,453.8107157000013,454.27764280000156,5,0.464052499999525,None,,,,,,,,,,,,,,,,,455.32707540000047,455.34363590000066,,456.3278057000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.27808710000136,454.2942068000011,454.2942068000011,454.2942068000011,454.2942068000011,455.02733490000173,2,1,0.7217878000010387,0.00017689999913272914,455.02778300000136,455.0434014000002,455.0434014000002,455.0434014000002,455.0434014000002,455.34363590000066,455.34363590000066,455.34363590000066,455.34363590000066,455.32705980000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Delicate,,,,,,,,,,,,,,,,,,,,,,,0,14,14,6,,,,,456.34446300000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.3283024000011,456.34446300000127,456.34446300000127,457.2772593000009,5,0.9308332000000519,None,,,,,,,,,,,,,,,,,459.12707860000046,459.1436429000005,,460.12781930000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.2776291000009,457.2939795000002,457.2939795000002,457.2939795000002,457.2939795000002,458.82703590000165,2,1,1.518211299999166,0.0009023000002343906,458.8274134000003,458.8435720000016,458.8435720000016,458.8435720000016,458.8435720000016,459.1436429000005,459.1436429000005,459.1436429000005,459.1436429000005,459.1270618000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Solid,,,,,,,,,,,,,,,,,,,,,,,0,15,15,8,,,,,460.14433330000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.12831000000006,460.14433330000065,460.14433330000065,460.2780339000001,5,0.13029029999961494,None,,,,,,,,,,,,,,,,,461.6436483000016,461.660182900001,,462.6442076000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.27853310000137,460.2939058000011,460.2939058000011,460.2939058000011,460.2939058000011,461.3597469000015,1,1,1.054343499999959,0.0009518000006210059,461.3600468000004,461.3767527,461.3767527,461.3767527,461.3767527,,,,,461.6436319000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.6442912000002,462.67521680000027,462.67521680000027,462.67521680000027,462.67521680000027,462.67521680000027,462.67521680000027,462.67521680000027,462.67521680000027,465.0933644000015,1,2.4166308999992907,0.0003479000006336719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Strength,,,,,,,,,,,,,,,,,,,,,0,0,0,0,465.10989640000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.1075369000009,465.10989640000116,465.10989640000116,465.27741870000136,5,0.16553410000051372,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.39371030000075,466.41020280000157,473.1108924,473.09450730000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.27807940000093,465.31379520000155,465.31379520000155,465.31379520000155,465.31379520000155,465.31379520000155,465.31379520000155,465.31379520000155,466.0935066000002,1,1,0.76785960000052,0.0008197999995900318,466.09396520000155,466.1226144000011,466.1226144000011,466.1226144000011,466.1226144000011,466.1226144000011,466.1226144000011,466.1226144000011,466.39369090000037,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Frail,,,,,,,,,,,,,,,,,,,,,0,1,1,1,473.1108924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.09501080000155,473.1108924,473.1108924,473.27771850000136,5,0.16340169999966747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.4434665000008,474.4599754999999,480.1601894000014,480.1438967000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.2782134000008,473.3012557000002,473.3012557000002,473.3012557000002,473.3012557000002,473.3012557000002,473.3012557000002,473.3012557000002,474.1596143000006,2,1,0.852141200000915,0.0007288999986485578,474.1599588000008,474.17638890000126,474.17638890000126,474.17638890000126,474.17638890000126,474.17638890000126,474.17638890000126,474.17638890000126,474.44345109999995,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,2,2,2,480.1601894000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.1442637,480.1601894000014,480.1601894000014,480.2778750000016,5,0.11487360000137414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.97685380000075,481.99321240000063,489.6932949000002,489.6769245000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.27843080000093,480.30033770000045,480.30033770000045,480.30033770000045,480.30033770000045,480.30033770000045,480.30033770000045,480.30033770000045,481.6938058000014,1,1,1.3885033999995358,0.0002929999991465593,481.6942017000001,481.7111511000003,481.7111511000003,481.7111511000003,481.7111511000003,481.7111511000003,481.7111511000003,481.7111511000003,481.97683660000075,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Puny,,,,,,,,,,,,,,,,,,,,,0,3,3,3,489.6932949000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.6772654000015,489.6932949000002,489.6932949000002,490.27746389999993,5,0.5812687999987247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.27689439999995,491.2932901000004,497.9940949000011,497.9776350000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.277879700001,490.3087875000001,490.3087875000001,490.3087875000001,490.3087875000001,490.3087875000001,490.3087875000001,490.3087875000001,490.9932417,2,1,0.6764173999999912,0.0,490.9935714000003,491.0189552000011,491.0189552000011,491.0189552000011,491.0189552000011,491.0189552000011,491.0189552000011,491.0189552000011,491.2768756000005,,,,,,,,,RBDCW005_Run1,RBDCW005_Run1,2024-04-01_14h18.24.416,IAT_test,2023.2.2,59.872567228377164,2024-04-01 14h18.29.253618 -0400,
