ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,feedback_22.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Moronic,5.7,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,230.4154578000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.39956020000682,230.4154578000016,230.4154578000016,230.85042479999538,5,0.42196229999535717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.85102180000104,230.8727063999977,230.8727063999977,230.8727063999977,230.8727063999977,230.8727063999977,230.8727063999977,230.8727063999977,232.21533370000543,2,1,1.3397209999966435,0.001760600003763102,232.21561159999692,232.23138549999567,232.23138549999567,232.23138549999567,232.23138549999567,232.23138549999567,232.23138549999567,232.23138549999567,232.49914329999592,232.49916000000667,232.51572589999705,238.2158802000049,238.19908629999554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Stupidity,Intelligence, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,238.2158802000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.19936379999854,238.2158802000049,238.2158802000049,238.8499712000048,5,0.6215067000011913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.8504615999991,238.86898349999683,238.86898349999683,238.86898349999683,238.86898349999683,238.86898349999683,238.86898349999683,238.86898349999683,239.51585359999444,2,1,0.6426762000046438,0.002014400000916794,239.51621590000286,239.53260049999517,239.53260049999517,239.53260049999517,239.53260049999517,239.53260049999517,239.53260049999517,239.53260049999517,239.79903170000762,239.7990470000077,239.81563939999614,247.51535119999608,247.49915649999457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Dumb,6.7,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,247.51535119999608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.49946370000544,247.51535119999608,247.51535119999608,247.84898629999952,5,0.322936500000651,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.84930919999897,247.87546350000775,247.87546350000775,247.87546350000775,247.87546350000775,247.87546350000775,247.87546350000775,247.87546350000775,248.8488134000072,2,1,0.967092800012324,0.000632499999483116,248.84910520000267,248.8727332999988,248.8727332999988,248.8727332999988,248.8727332999988,248.8727332999988,248.8727332999988,248.8727332999988,249.14888700000301,249.14890339999693,249.16552370000863,255.86573010000575,255.84942470000533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Stupidity,Intelligence, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,255.86573010000575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.8498483000003,255.86573010000575,255.86573010000575,256.8492753000028,5,0.9717047000012826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.8497350999969,256.86692480000784,256.86692480000784,256.86692480000784,256.86692480000784,256.86692480000784,256.86692480000784,256.86692480000784,258.3487199999945,2,1,1.4783768999914173,0.0009293000039178878,258.34905449999496,258.3647157999949,258.3647157999949,258.3647157999949,258.3647157999949,258.3647157999949,258.3647157999949,258.3647157999949,258.64882869999565,258.6488404999982,258.6653001999948,264.365312599999,264.3485761000047,258.6653001999948,258.6653001999948,258.6653001999948,258.6653001999948,258.6653001999948,258.6653001999948,258.6653001999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Gullible,6.7,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,264.365312599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.3488015000039,264.365312599999,264.365312599999,264.85039510000206,5,0.4721458999993047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.8509911000001,264.88496559999476,264.88496559999476,264.88496559999476,264.88496559999476,264.88496559999476,264.88496559999476,264.88496559999476,265.94818370000576,2,1,1.0532908000022871,0.0010252000065520406,265.9485590999975,265.9708010000031,265.9708010000031,265.9708010000031,265.9708010000031,265.9708010000031,265.9708010000031,265.9708010000031,266.2322092999966,266.2322264999966,266.24881150000147,272.9490160999994,272.93283679999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Idiotic,7.7,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,272.9490160999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.93329660000745,272.9490160999994,272.9490160999994,273.85019860000466,5,0.8884506000031251,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.8507903999998,273.8740589000081,273.8740589000081,273.8740589000081,273.8740589000081,273.8740589000081,273.8740589000081,273.8740589000081,274.74886039999546,2,1,0.8602466000011191,0.0014786999963689595,274.7491895999992,274.76551150000887,274.76551150000887,274.76551150000887,274.76551150000887,274.76551150000887,274.76551150000887,274.76551150000887,275.0487976000004,275.0488106999983,275.06503209999937,282.76562570000533,282.74906600000395,275.06503209999937,275.06503209999937,275.06503209999937,275.06503209999937,275.06503209999937,275.06503209999937,275.06503209999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Stupidity,Intelligence, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,282.76562570000533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.74940840000636,282.76562570000533,282.76562570000533,282.84926319999795,5,0.07192259999283124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.84960489999503,282.86524610000197,282.86524610000197,282.86524610000197,282.86524610000197,282.86524610000197,282.86524610000197,282.86524610000197,283.54919900000095,1,1,0.68249000000651,0.0006056999991415069,283.54959940000845,283.5650442000042,283.5650442000042,283.5650442000042,283.5650442000042,283.5650442000042,283.5650442000042,283.5650442000042,283.8486954999971,283.8487077000027,283.86512180000136,291.565271200001,291.54868809999607,283.86512180000136,283.86512180000136,283.86512180000136,283.86512180000136,283.86512180000136,283.86512180000136,283.86512180000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Smart,6.7,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,291.565271200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.5489458999946,291.565271200001,291.565271200001,292.26790679999976,5,0.6864256000117166,0.0009415999957127497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.2687703999982,292.3111438000051,292.3111438000051,292.3111438000051,292.3111438000051,292.3111438000051,292.3111438000051,292.3111438000051,293.9821019999945,1,1,1.6653536000085296,0.0,293.9824125000014,294.0071867000079,294.0071867000079,294.0071867000079,294.0071867000079,294.0071867000079,294.0071867000079,294.0071867000079,294.28211650000594,294.28213289999985,294.2986247000081,300.99850070000684,300.98205980000785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,300.99850070000684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.98236370000814,300.99850070000684,300.99850070000684,302.2664733999991,5,1.262338100001216,0.0006486000056611374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.26711230000365,302.28863910000655,302.28863910000655,302.28863910000655,302.28863910000655,302.28863910000655,302.28863910000655,302.28863910000655,303.11527530000603,1,1,0.8231211999955121,0.0008513999928254634,303.11558729999524,303.13150279999536,303.13150279999536,303.13150279999536,303.13150279999536,303.13150279999536,303.13150279999536,303.13150279999536,303.415147000007,303.4151600000041,303.4317041000031,310.1320726999984,310.1155609999987,303.4317041000031,303.4317041000031,303.4317041000031,303.4317041000031,303.4317041000031,303.4317041000031,303.4317041000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Genius,5.7,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,310.1320726999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.11598040000536,310.1320726999984,310.1320726999984,310.8488161999994,5,0.7053179000067757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.84918710000056,310.86870069999713,310.86870069999713,310.86870069999713,310.86870069999713,310.86870069999713,310.86870069999713,310.86870069999713,312.26507090000086,1,1,1.3825294999987818,0.0009401999996043742,312.2653898999997,312.289343299999,312.289343299999,312.289343299999,312.289343299999,312.289343299999,312.289343299999,312.289343299999,312.5486976999964,312.5487149999972,312.56507050000073,318.2658078999957,318.2493609999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Educated,5.7,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,318.2658078999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.24984639999457,318.2658078999957,318.2658078999957,318.84836980000546,5,0.5725435000058496,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.84861870000896,318.8650143999985,318.8650143999985,318.8650143999985,318.8650143999985,318.8650143999985,318.8650143999985,318.8650143999985,319.54861820000224,1,1,0.6693636000127299,0.0010569999867584556,319.5489114999946,319.5648266000062,319.5648266000062,319.5648266000062,319.5648266000062,319.5648266000062,319.5648266000062,319.5648266000062,319.8483358000085,319.8483486000041,319.86498860000574,325.5652240000054,325.54862099999445,319.86498860000574,319.86498860000574,319.86498860000574,319.86498860000574,319.86498860000574,319.86498860000574,319.86498860000574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Clever,6.7,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,325.5652240000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.54895860000397,325.5652240000054,325.5652240000054,325.8487460000033,5,0.27236670001002494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.84904869999446,325.8650062000088,325.8650062000088,325.8650062000088,325.8650062000088,325.8650062000088,325.8650062000088,325.8650062000088,326.49867359999917,1,1,0.6236352999985684,0.0,326.4990565000044,326.51816799999506,326.51816799999506,326.51816799999506,326.51816799999506,326.51816799999506,326.51816799999506,326.51816799999506,326.79831820000254,326.798331900005,326.814870400005,333.51580710000417,333.4992864999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Stupidity,Intelligence, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,333.51580710000417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.4997689000011,333.51580710000417,333.51580710000417,333.84916070000327,5,0.322860700005549,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.8496040000027,333.8686464000057,333.8686464000057,333.8686464000057,333.8686464000057,333.8686464000057,333.8686464000057,333.8686464000057,335.33075900000404,1,1,1.451707800006261,0.0010485999955562875,335.3311195999995,335.34825589999673,335.34825589999673,335.34825589999673,335.34825589999673,335.34825589999673,335.34825589999673,335.34825589999673,335.61535469999944,335.615374800007,335.63153470000543,341.3317459999962,341.3152870000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,341.3317459999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.315666399998,341.3317459999962,341.3317459999962,341.84913309999683,5,0.5076228000107221,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.8499143000081,341.86658840000746,341.86658840000746,341.86658840000746,341.86658840000746,341.86658840000746,341.86658840000746,341.86658840000746,342.648308799995,2,1,0.7755426999938209,0.0,342.6485849000019,342.66453710000496,342.66453710000496,342.66453710000496,342.66453710000496,342.66453710000496,342.66453710000496,342.66453710000496,342.9482676000043,342.9482798999961,342.96478920000663,349.6654525000049,349.64877690000867,342.96478920000663,342.96478920000663,342.96478920000663,342.96478920000663,342.96478920000663,342.96478920000663,342.96478920000663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Brainy,8.7,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,349.6654525000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.6492316000076,349.6654525000049,349.6654525000049,349.8486765999987,5,0.17365839998819865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.84904280000774,349.8786798000074,349.8786798000074,349.8786798000074,349.8786798000074,349.8786798000074,349.8786798000074,349.8786798000074,350.4807751000044,1,1,0.5947855999984313,0.0009828999900491908,350.48120680000284,350.5053077000048,350.5053077000048,350.5053077000048,350.5053077000048,350.5053077000048,350.5053077000048,350.5053077000048,350.76503100000264,350.7650444000028,350.7815666999959,359.48160420000204,359.4648856999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,359.48160420000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.46519669999543,359.48160420000204,359.48160420000204,359.84936860000016,5,0.3573597999929916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.8498871000047,359.8710141000047,359.8710141000047,359.8710141000047,359.8710141000047,359.8710141000047,359.8710141000047,359.8710141000047,360.64862180000637,2,1,0.7632675999921048,0.0008875000057742,360.64909279999847,360.6669969000068,360.6669969000068,360.6669969000068,360.6669969000068,360.6669969000068,360.6669969000068,360.6669969000068,360.9481406999985,360.94815430000017,360.96459299999697,367.6654481000005,367.6490288000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Foolish,6.7,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,367.6654481000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.64950909999607,367.6654481000005,367.6654481000005,367.84842340000614,5,0.17287629999918863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.8487607999996,367.87687979999464,367.87687979999464,367.87687979999464,367.87687979999464,367.87687979999464,367.87687979999464,367.87687979999464,368.8485718000011,2,1,0.9575578999938443,0.0011817000049632043,368.84900899999775,368.8772112000006,368.8772112000006,368.8772112000006,368.8772112000006,368.8772112000006,368.8772112000006,368.8772112000006,369.1480706000002,369.1480847000057,369.16465819999576,375.869489100005,375.84809060000407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.8481563999958,375.869489100005,375.869489100005,375.869489100005,375.869489100005,375.869489100005,375.869489100005,377.48057739999786,2,1.5989544000040041,0.0008403999963775277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW010_Run2,RBDCW010_Run2,2024-04-16_16h36.01.150,IAT_test,2023.2.2,59.8243914829914,2024-04-16 16h36.11.556011 -0400,
