ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Stupidity,Intelligence, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,239.37591279999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.35969260000002,239.37591279999992,239.37591279999992,239.6940379,5,0.3118546000000606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.69476970000005,239.71469810000008,239.71469810000008,239.71469810000008,239.71469810000008,239.71469810000008,239.71469810000008,239.71469810000008,240.4424724999999,2,1,0.7190413000000717,0.0010127999998985615,240.4428203,240.45920249999995,240.45920249999995,240.45920249999995,240.45920249999995,240.45920249999995,240.45920249999995,240.45920249999995,240.7423371,240.7423507000001,240.75864260000003,248.45862770000008,248.4421367,240.75864260000003,240.75864260000003,240.75864260000003,240.75864260000003,240.75864260000003,240.75864260000003,240.75864260000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Dumb,6.7,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,248.45862770000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.44237240000007,248.45862770000008,248.45862770000008,248.69300870000006,5,0.22943039999995563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.69343200000003,248.7258422,248.7258422,248.7258422,248.7258422,248.7258422,248.7258422,248.7258422,249.50898039999993,2,1,0.7777697000001353,0.0,249.50936189999993,249.53845739999997,249.53845739999997,249.53845739999997,249.53845739999997,249.53845739999997,249.53845739999997,249.53845739999997,249.80894039999998,249.80895970000006,249.82536219999997,256.525807,256.5094351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Stupidity,Intelligence, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,256.525807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.50992210000004,256.525807,256.525807,256.6931429000001,5,0.16197409999995216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.69361649999996,256.7128957,256.7128957,256.7128957,256.7128957,256.7128957,256.7128957,256.7128957,257.3922616,2,1,0.669305599999916,0.00017810000008466886,257.39258870000003,257.4083948,257.4083948,257.4083948,257.4083948,257.4083948,257.4083948,257.4083948,257.69211500000006,257.6921276999999,257.7087475000001,263.40877969999997,263.39198080000006,257.7087475000001,257.7087475000001,257.7087475000001,257.7087475000001,257.7087475000001,257.7087475000001,257.7087475000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Gullible,6.7,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,263.40877969999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.3922288000001,263.40877969999997,263.40877969999997,263.6929388000001,5,0.28000760000008995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.6933672,263.7249979999999,263.7249979999999,263.7249979999999,263.7249979999999,263.7249979999999,263.7249979999999,263.7249979999999,264.4754318,2,1,0.7354800000000523,0.0009072000000287517,264.47578150000004,264.50150600000006,264.50150600000006,264.50150600000006,264.50150600000006,264.50150600000006,264.50150600000006,264.50150600000006,264.7588364999999,264.75885459999995,264.77524399999993,271.4756834,271.4592083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Idiotic,7.7,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,271.4756834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.4595924,271.4756834,271.4756834,272.29226270000004,5,0.8090136000000712,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.29263530000003,272.3112051999999,272.3112051999999,272.3112051999999,272.3112051999999,272.3112051999999,272.3112051999999,272.3112051999999,276.4242603,2,1,4.101212499999974,0.0009677000000465341,276.4245212999999,276.44153929999993,276.44153929999993,276.44153929999993,276.44153929999993,276.44153929999993,276.44153929999993,276.44153929999993,276.7087148999999,276.7087300999999,276.72512630000006,284.4255306,284.4090735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Stupidity,Intelligence, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,284.4255306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4094663999999,284.4255306,284.4255306,284.69295149999994,5,0.2630676000001131,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.69345810000004,284.7143754000001,284.7143754000001,284.7143754000001,284.7143754000001,284.7143754000001,284.7143754000001,284.7143754000001,285.592075,1,1,0.8630517999999938,0.0017930999999862252,285.59239879999996,285.60791059999997,285.60791059999997,285.60791059999997,285.60791059999997,285.60791059999997,285.60791059999997,285.60791059999997,285.8922173000001,285.89223530000004,285.9087413,293.60876299999995,293.5922665999999,285.9087413,285.9087413,285.9087413,285.9087413,285.9087413,285.9087413,285.9087413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Smart,6.7,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,293.60876299999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.5926346000001,293.60876299999995,293.60876299999995,293.6923266000001,5,0.07976130000020021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.6926903000001,293.7224326999999,293.7224326999999,293.7224326999999,293.7224326999999,293.7224326999999,293.7224326999999,293.7224326999999,294.5086103000001,1,1,0.776580899999999,0.0008943999998791696,294.50887050000006,294.5310096999999,294.5310096999999,294.5310096999999,294.5310096999999,294.5310096999999,294.5310096999999,294.5310096999999,294.7917921999999,294.79180700000006,294.8082287,301.5090989,301.49273659999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,301.5090989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.4932626,301.5090989,301.5090989,301.69253879999997,5,0.18026750000012726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.6930427,301.7142908000001,301.7142908000001,301.7142908000001,301.7142908000001,301.7142908000001,301.7142908000001,301.7142908000001,303.17444150000006,1,1,1.4481584000000112,0.0009348999999474472,303.17487570000003,303.1918582999999,303.1918582999999,303.1918582999999,303.1918582999999,303.1918582999999,303.1918582999999,303.1918582999999,303.4583255,303.4583391000001,303.47485759999995,310.17524030000004,310.1587807000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Genius,5.7,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,310.17524030000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.15914769999995,310.17524030000004,310.17524030000004,310.6920617999999,5,0.5135058000000754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.6924394,310.72067590000006,310.72067590000006,310.72067590000006,310.72067590000006,310.72067590000006,310.72067590000006,310.72067590000006,311.50848410000003,1,1,0.7770843000000696,0.0016908000000057655,311.50883109999995,311.5359369,311.5359369,311.5359369,311.5359369,311.5359369,311.5359369,311.5359369,311.79169189999993,311.79170640000007,311.8081930000001,317.5087103000001,317.4920158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Educated,5.7,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,317.5087103000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.4923959,317.5087103000001,317.5087103000001,317.6919356000001,5,0.18029619999992974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.6923125999999,317.71077020000007,317.71077020000007,317.71077020000007,317.71077020000007,317.71077020000007,317.71077020000007,317.71077020000007,318.30847990000007,1,1,0.5911959000000024,0.0008625999998912448,318.3088714999999,318.3276963999999,318.3276963999999,318.3276963999999,318.3276963999999,318.3276963999999,318.3276963999999,318.3276963999999,318.5913915000001,318.59140690000004,318.60810949999996,324.3085174,324.2921017000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Clever,6.7,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,324.3085174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.29248370000005,324.3085174,324.3085174,324.6919795000001,5,0.3805479000000105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.6923581000001,324.7105102999999,324.7105102999999,324.7105102999999,324.7105102999999,324.7105102999999,324.7105102999999,324.7105102999999,325.2917416,1,1,0.5705032999999275,0.00040609999996377155,325.29215249999993,325.31342930000005,325.31342930000005,325.31342930000005,325.31342930000005,325.31342930000005,325.31342930000005,325.31342930000005,325.59149460000003,325.5915090000001,325.60805460000006,332.30842989999996,332.29165620000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Stupidity,Intelligence, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,332.30842989999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.29201020000005,332.30842989999996,332.30842989999996,332.6920017,5,0.38008349999995517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.6923804999999,332.7100769000001,332.7100769000001,332.7100769000001,332.7100769000001,332.7100769000001,332.7100769000001,332.7100769000001,333.4242445,1,1,0.7022465000000011,0.0013098000001718901,333.4246089999999,333.44140100000004,333.44140100000004,333.44140100000004,333.44140100000004,333.44140100000004,333.44140100000004,333.44140100000004,333.7081341999999,333.70814930000006,333.7246422999999,339.4251703,339.4087202999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,339.4251703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.4091155000001,339.4251703,339.4251703,339.69194489999995,5,0.2636367000000064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.6923337999999,339.7077362,339.7077362,339.7077362,339.7077362,339.7077362,339.7077362,339.7077362,340.4582522999999,2,1,0.7439484000001357,0.0,340.4585754,340.4739480999999,340.4739480999999,340.4739480999999,340.4739480999999,340.4739480999999,340.4739480999999,340.4739480999999,340.7415843000001,340.7416009000001,340.75808830000005,347.4585268000001,347.4421359999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Brainy,8.7,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,347.4585268000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.4426343,347.4585268000001,347.4585268000001,347.69223639999996,5,0.2303566000000501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.69273150000004,347.72603159999994,347.72603159999994,347.72603159999994,347.72603159999994,347.72603159999994,347.72603159999994,347.72603159999994,348.4248628,1,1,0.6983127000000877,None,348.4251802000001,348.4501296000001,348.4501296000001,348.4501296000001,348.4501296000001,348.4501296000001,348.4501296000001,348.4501296000001,348.70817439999996,348.7081906000001,348.72462369999994,357.4246934,357.40836880000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Stupidity,Intelligence, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,357.4246934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.4087459,357.4246934,357.4246934,357.6913050999999,5,0.26386969999998655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.69151779999993,357.7078113,357.7078113,357.7078113,357.7078113,357.7078113,357.7078113,357.7078113,358.39134319999994,2,1,0.6798377000000073,0.001014799999893512,358.3916451,358.40772919999995,358.40772919999995,358.40772919999995,358.40772919999995,358.40772919999995,358.40772919999995,358.40772919999995,358.6910662,358.6910786000001,358.70749109999997,365.40861470000004,365.3922298,358.70749109999997,358.70749109999997,358.70749109999997,358.70749109999997,358.70749109999997,358.70749109999997,358.70749109999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Stupidity,Intelligence,Foolish,6.7,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,365.40861470000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.3927275000001,365.40861470000004,365.40861470000004,365.6921348999999,5,0.2798742999998467,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.6926444999999,365.7244639999999,365.7244639999999,365.7244639999999,365.7244639999999,365.7244639999999,365.7244639999999,365.7244639999999,366.6580389999999,2,1,0.9252011999999468,0.0010374999999385182,366.6583535,366.68272449999995,366.68272449999995,366.68272449999995,366.68272449999995,366.68272449999995,366.68272449999995,366.68272449999995,366.9578827,366.9578984,366.97415479999995,373.68673390000004,373.65873540000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.65884129999995,373.68673390000004,373.68673390000004,373.68673390000004,373.68673390000004,373.68673390000004,373.68673390000004,377.5405556999999,1,3.8417253999998593,0.0012608000001819164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Smart,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,377.5573810000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.55424719999996,377.5573810000001,377.5573810000001,377.69194659999994,5,0.13133990000005724,None,,,,,,,,,,,,,,,,,379.3572111000001,379.3745199,,380.3580862000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.69260069999996,377.70782970000005,377.70782970000005,377.70782970000005,377.70782970000005,379.05809539999996,2,1,1.3367637000001196,0.0010469999999713764,379.05864410000004,379.1178170999999,379.1178170999999,379.1178170999999,379.1178170999999,379.35719199999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW007_Run2,RBDCW007_Run2,2024-04-04_14h44.52.634,IAT_test,2023.2.2,60.02242437771273,2024-04-04 14h45.01.489790 -0400,
