ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,feedback_10.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Failure,6.7,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,201.74424209998688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.72824540000875,201.74424209998688,201.74424209998688,202.06067609996535,5,0.3032066999585368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.06105299998308,202.09105129999807,202.09105129999807,202.09105129999807,202.09105129999807,202.09105129999807,202.09105129999807,202.09105129999807,203.1430391999893,2,1,1.0362168999854475,0.0008420000085607171,203.14348530001007,203.16585869999835,203.16585869999835,203.16585869999835,203.16585869999835,203.16585869999835,203.16585869999835,203.16585869999835,203.42674709996209,203.42676539998502,203.44347110000672,210.144134400005,210.12783680000575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Punish,6.7,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,210.144134400005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.1283315999899,210.144134400005,210.144134400005,211.06128299998818,5,0.9032432000385597,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.06183719995897,211.0847364999936,211.0847364999936,211.0847364999936,211.0847364999936,211.0847364999936,211.0847364999936,211.0847364999936,214.32652120001148,2,1,3.2314846999943256,0.0009535000426694751,214.32679749996169,214.34254619997228,214.34254619997228,214.34254619997228,214.34254619997228,214.34254619997228,214.34254619997228,214.34254619997228,214.61018829996465,214.61020509997616,214.62664099998074,221.3270680999849,221.31086389999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Hate,6.7,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,221.3270680999849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.31133820000105,221.3270680999849,221.3270680999849,222.06097980000777,5,0.7204584999708459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.06144789996324,222.08294860000024,222.08294860000024,222.08294860000024,222.08294860000024,222.08294860000024,222.08294860000024,222.08294860000024,222.69248909997987,2,1,0.5981156000052579,0.0015260999789461493,222.69291250000242,222.70982930000173,222.70982930000173,222.70982930000173,222.70982930000173,222.70982930000173,222.70982930000173,222.70982930000173,222.9766110999626,222.97662470000796,222.99311290000333,229.6939432999934,229.67758899996988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Happy,7.7,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,229.6939432999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.67807219998213,229.6939432999934,229.6939432999934,230.0612805999699,5,0.35377840005094185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.06185309996363,230.08514300000388,230.08514300000388,230.08514300000388,230.08514300000388,230.08514300000388,230.08514300000388,230.08514300000388,230.7423680999782,1,1,0.6564018999924883,0.0005510000046342611,230.74272579996614,230.7598466000054,230.7598466000054,230.7598466000054,230.7598466000054,230.7598466000054,230.7598466000054,230.7598466000054,231.02683079999406,231.02684969996335,231.04335639998317,238.74389449995942,238.72739439998986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Terrible,7.7,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,238.74389449995942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.72789889998967,238.74389449995942,238.74389449995942,239.05970569996862,5,0.304153100005351,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0599351999699,239.07636080001248,239.07636080001248,239.07636080001248,239.07636080001248,239.07636080001248,239.07636080001248,239.07636080001248,239.67674409999745,2,1,0.5952275999588892,0.0008425000123679638,239.6770961000002,239.69596209999872,239.69596209999872,239.69596209999872,239.69596209999872,239.69596209999872,239.69596209999872,239.69596209999872,239.97646009997698,239.97647409996716,239.99295809998875,247.69294450001325,247.67727290000767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Celebrate,6.7,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,247.69294450001325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.6777208999847,247.69294450001325,247.69294450001325,248.06060239998624,5,0.3543083999538794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.06106889998773,248.08249689999502,248.08249689999502,248.08249689999502,248.08249689999502,248.08249689999502,248.08249689999502,248.08249689999502,248.90996799996356,1,1,0.8186744000413455,0.0012579999747686088,248.91030799999135,248.9286282999674,248.9286282999674,248.9286282999674,248.9286282999674,248.9286282999674,248.9286282999674,248.9286282999674,249.20966130000306,249.20967630000087,249.2263766999822,255.9270246999804,255.91041229997063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,255.9270246999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.9108768000151,255.9270246999804,255.9270246999804,256.0607486999943,5,0.1202282999875024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.06120930000907,256.0813706999761,256.0813706999761,256.0813706999761,256.0813706999761,256.0813706999761,256.0813706999761,256.0813706999761,257.2762507000007,2,1,1.191781000001356,0.0019809999503195286,257.2765427000122,257.29214639996644,257.29214639996644,257.29214639996644,257.29214639996644,257.29214639996644,257.29214639996644,257.29214639996644,257.55982259998564,257.55983889999334,257.5763334999792,264.2765661999583,264.26010469999164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Reward,5.7,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,264.2765661999583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.2605076999753,264.2765661999583,264.2765661999583,265.0601175999618,5,0.7725794999860227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0605125000002,265.092262799968,265.092262799968,265.092262799968,265.092262799968,265.092262799968,265.092262799968,265.092262799968,267.6764504999737,1,1,2.5721903000376187,0.0,267.676744700002,267.7006747999694,267.7006747999694,267.7006747999694,267.7006747999694,267.7006747999694,267.7006747999694,267.7006747999694,267.976331199985,267.9763458999805,267.9927858999581,273.6935652999673,273.67708120000316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Glorious,6.7,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,273.6935652999673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.67754900001455,273.6935652999673,273.6935652999673,274.0611091000028,5,0.35478639998473227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0616687000147,274.0857341999654,274.0857341999654,274.0857341999654,274.0857341999654,274.0857341999654,274.0857341999654,274.0857341999654,274.69230289995903,1,1,0.5913257999927737,0.0009307999862357974,274.69269150000764,274.70934309996665,274.70934309996665,274.70934309996665,274.70934309996665,274.70934309996665,274.70934309996665,274.70934309996665,274.97622549999505,274.9762410999974,274.9928903999971,281.6933670999715,281.67667760001495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,281.6933670999715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.67709959996864,281.6933670999715,281.6933670999715,282.0596541999839,5,0.35534830001415685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0598974999739,282.0759615999996,282.0759615999996,282.0759615999996,282.0759615999996,282.0759615999996,282.0759615999996,282.0759615999996,282.9098196999985,1,1,0.8305996999843046,0.0,282.9101683999761,282.92608179996023,282.92608179996023,282.92608179996023,282.92608179996023,282.92608179996023,282.92608179996023,282.92608179996023,283.20950769999763,283.20952239999315,283.2262778999866,289.92662719998043,289.91033230000176,283.2262778999866,283.2262778999866,283.2262778999866,283.2262778999866,283.2262778999866,283.2262778999866,283.2262778999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Bad,Good, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,289.92662719998043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.91077710001264,289.92662719998043,289.92662719998043,290.0603817999945,5,0.12298559996997938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0608205999597,290.0778087999788,290.0778087999788,290.0778087999788,290.0778087999788,290.0778087999788,290.0778087999788,290.0778087999788,290.7103009999846,1,1,0.6144550000317395,0.0009258000063709915,290.71082350000506,290.7320388999651,290.7320388999651,290.7320388999651,290.7320388999651,290.7320388999651,290.7320388999651,290.7320388999651,291.0095561000053,291.00957349996315,291.02615190000506,297.7264712000033,297.71018529997673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Ugly,8.7,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,297.7264712000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.71065069996985,297.7264712000033,297.7264712000033,298.0606099999859,5,0.322003900015261,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0611745999777,298.0972890999983,298.0972890999983,298.0972890999983,298.0972890999983,298.0972890999983,298.0972890999983,298.0972890999983,298.8589679999859,2,1,0.7478057999978773,0.0009540999890305102,298.8594291000045,298.8848959999741,298.8848959999741,298.8848959999741,298.8848959999741,298.8848959999741,298.8848959999741,298.8848959999741,299.14265170000726,299.1426683999598,299.15949950000504,307.8594593000016,307.8430073999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Peace,5.7,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,307.8594593000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.8433051999891,307.8594593000016,307.8594593000016,308.06084819999523,5,0.19010320003144443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.06141039996874,308.08553739998024,308.08553739998024,308.08553739998024,308.08553739998024,308.08553739998024,308.08553739998024,308.08553739998024,308.7096249999595,1,1,0.6190393000142649,0.0008235999848693609,308.710043900006,308.7299178999965,308.7299178999965,308.7299178999965,308.7299178999965,308.7299178999965,308.7299178999965,308.7299178999965,309.0097026999574,309.0097207999788,309.0262710999814,314.7263862999971,314.70984729996417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Despise,6.7,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,314.7263862999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.71021290001227,314.7263862999971,314.7263862999971,315.0598285999731,5,0.3222873999620788,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0602174999658,315.08114879997447,315.08114879997447,315.08114879997447,315.08114879997447,315.08114879997447,315.08114879997447,315.08114879997447,315.9094482999644,2,1,0.8173210999812,0.0,315.90982369997073,315.92823019996285,315.92823019996285,315.92823019996285,315.92823019996285,315.92823019996285,315.92823019996285,315.92823019996285,316.20929139998043,316.2093053999706,316.22583409998333,322.9262039999594,322.9098099999828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00001_fg.png,Bad,Good, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,322.9262039999594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.91018119995715,322.9262039999594,322.9262039999594,323.0598322000005,5,0.12208649999229237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0601939999615,323.0766794999945,323.0766794999945,323.0766794999945,323.0766794999945,323.0766794999945,323.0766794999945,323.0766794999945,323.80940809997264,1,1,0.7314742000307888,0.0,323.8097809999599,323.82705610000994,323.82705610000994,323.82705610000994,323.82705610000994,323.82705610000994,323.82705610000994,323.82705610000994,324.10902999999234,324.10904369998025,324.12562209996395,331.8255186000024,331.8092399999732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Bad,Good, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,331.8255186000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.8094749999582,331.8255186000024,331.8255186000024,332.32718179997755,5,0.48677229997701943,0.001066999975591898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.32773630000884,332.34520390001126,332.34520390001126,332.34520390001126,332.34520390001126,332.34520390001126,332.34520390001126,332.34520390001126,335.34242729999823,2,1,2.9969295999617316,None,335.34275529999286,335.35835519997636,335.35835519997636,335.35835519997636,335.35835519997636,335.35835519997636,335.35835519997636,335.35835519997636,335.62606839998625,335.62608630000614,335.6425077999593,341.34283300000243,341.3263951999834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Bad,Good,Attractive,5.7,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,341.34283300000243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.32683380000526,341.34283300000243,341.34283300000243,342.0604299000115,5,0.705493799992837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0609851999907,342.0944738999824,342.0944738999824,342.0944738999824,342.0944738999824,342.0944738999824,342.0944738999824,342.0944738999824,342.92614230001345,1,1,0.8274922000127845,0.00011639995500445366,342.926471499959,342.9521475000074,342.9521475000074,342.9521475000074,342.9521475000074,342.9521475000074,342.9521475000074,342.9521475000074,343.2260141999577,343.2260300999624,343.2423610999831,348.95095159998164,348.9261417000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.92621399997734,348.95095159998164,348.95095159998164,348.95095159998164,348.95095159998164,348.95095159998164,348.95095159998164,352.3257989999838,1,3.367243100015912,0.0019758999696932733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
