ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.6675797000062,352.6948000000557,352.6948000000557,352.6948000000557,352.6948000000557,352.6948000000557,352.6948000000557,356.949790600047,1,4.240834399999585,0.0008957000100053847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Smart,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,356.9670220000553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.96243390004383,356.9670220000553,356.9670220000553,357.5506069000112,5,0.5759088000049815,None,,,,,,,,,,,,,,,,,359.16719970002305,359.183797100035,,360.16748270002427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.5509603000246,357.56706170004327,357.56706170004327,357.56706170004327,357.56706170004327,358.8835625000065,2,1,1.3136157999979332,0.0020736000151373446,358.88425250002183,358.9006574000232,358.9006574000232,358.9006574000232,358.9006574000232,359.1671815000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Educated,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,360.18405420001363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.1678262000205,360.18405420001363,360.18405420001363,360.5511262000073,5,0.3586852000444196,None,,,,,,,,,,,,,,,,,361.36731620004866,361.38376060000155,,362.36772290000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.55149260000326,360.56752880004933,360.56752880004933,360.56752880004933,360.56752880004933,361.0835397000192,2,1,0.5063624999602325,0.0011110000195913017,361.08404690003954,361.10056520003127,361.10056520003127,361.10056520003127,361.10056520003127,361.3672967000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Bright,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,362.38427130004857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.36819950002246,362.38427130004857,362.38427130004857,362.55151440005284,5,0.15961630002129823,None,,,,,,,,,,,,,,,,,363.450713200029,363.46712270000717,,364.4509111000225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.5519869000418,362.56717970001046,362.56717970001046,362.56717970001046,362.56717970001046,363.16747190000024,2,1,0.5866145999752916,0.0007498000049963593,363.16783850005595,363.1828220000025,363.1828220000025,363.1828220000025,363.1828220000025,363.45069470000453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Mindless,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,364.46747670002514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.4512744000531,364.46747670002514,364.46747670002514,364.5507693000254,5,0.07621950004249811,None,,,,,,,,,,,,,,,,,366.0006339000538,366.01709140004823,367.016577100032,367.0001182000269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.55107380001573,364.60702540003695,364.60702540003695,364.60702540003695,364.60702540003695,365.700956900022,1,1,1.077627399994526,0.0008971999632194638,365.70134870003676,365.7163800999988,365.7163800999988,365.7163800999988,365.7163800999988,366.0006171000423,366.01709140004823,366.01709140004823,366.01709140004823,366.01709140004823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Dumb,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,367.016577100032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.00033440004336,367.016577100032,367.016577100032,367.55122230004054,5,0.5271224000025541,None,,,,,,,,,,,,,,,,,368.3673671000288,368.3835881000268,369.38409410003806,369.36745590000646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.55163780000294,367.56764570000814,367.56764570000814,367.56764570000814,367.56764570000814,368.08336899999995,1,1,0.5076475000241771,0.0,368.083807100018,368.1004745000391,368.1004745000391,368.1004745000391,368.1004745000391,368.36734779999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Crafty,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,369.38409410003806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.36782150005456,369.38409410003806,369.38409410003806,369.5507810000563,5,0.15985930000897497,None,,,,,,,,,,,,,,,,,370.967219400045,370.9837721000076,,371.9674686000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.5511494000093,369.56696290004766,369.56696290004766,369.56696290004766,369.56696290004766,370.6832970000105,2,1,1.1109889000072144,0.0007731000077910721,370.68371960002696,370.7001714000362,370.7001714000362,370.7001714000362,370.7001714000362,370.9672012000228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Moronic,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,371.9839778000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.9678220000351,371.9839778000023,371.9839778000023,372.5515455999994,5,0.5599754999857396,None,,,,,,,,,,,,,,,,,373.60033500002464,373.6171265000012,374.6164802000276,374.59993240004405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.55205590004334,372.5670769000426,372.5670769000426,372.5670769000426,372.5670769000426,373.3007691000239,1,1,0.7275739000178874,0.0012835999950766563,373.30115500005195,373.3168557000463,373.3168557000463,373.3168557000463,373.3168557000463,373.60031870001694,373.6171265000012,373.6171265000012,373.6171265000012,373.6171265000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Slow,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,374.6164802000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.6001441000262,374.6164802000276,374.6164802000276,375.8192473000381,5,1.1985912999953143,0.0009893999667838216,,,,,,,,,,,,,,,,,377.3671872999985,377.3838451000047,,378.36746650002897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.8197239000001,375.83380990003934,375.83380990003934,375.83380990003934,375.83380990003934,377.06716320000123,1,1,1.232150299998466,0.0006423000013455749,377.0674349000328,377.08359590003965,377.08359590003965,377.08359590003965,377.08359590003965,377.36717140005203,377.3838451000047,377.3838451000047,377.3838451000047,377.3838451000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Brainy,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,378.38406620000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.36784740001895,378.38406620000023,378.38406620000023,378.5508433000068,5,0.16089700005250052,None,,,,,,,,,,,,,,,,,379.5506495000445,379.5669516000198,,380.5506998000201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.5512102000066,378.5673702000058,378.5673702000058,378.5673702000058,378.5673702000058,379.2505089000333,2,1,0.6822413000045344,None,379.2509294000338,379.2671191000263,379.2671191000263,379.2671191000263,379.2671191000263,379.5506336000399,379.5669516000198,379.5669516000198,379.5669516000198,379.5669516000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Ignorant,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,380.5672412000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.5510578000103,380.5672412000131,380.5672412000131,380.7010999000049,5,0.1266994000179693,0.0009495000122115016,,,,,,,,,,,,,,,,,382.05059120000806,382.0670308000408,383.067225900013,383.0503751000506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.7014932000311,380.717220999999,380.717220999999,380.717220999999,380.717220999999,381.751058200025,1,1,1.0334301000111736,None,381.7515521000023,381.7668501000153,381.7668501000153,381.7668501000153,381.7668501000153,382.0505745000555,382.0670308000408,382.0670308000408,382.0670308000408,382.0670308000408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Wise,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,383.067225900013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.0506767000188,383.067225900013,383.067225900013,383.55074020003667,5,0.4765760999871418,None,,,,,,,,,,,,,,,,,384.83322620001854,384.8504083000007,,385.83382440003334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.55106290004915,383.5671416000114,383.5671416000114,383.5671416000114,383.5671416000114,384.55012320005335,2,1,0.9773332999902777,0.000935399963054806,384.5503888000385,384.5663962000399,384.5663962000399,384.5663962000399,384.5663962000399,384.83319640002446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Genius,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,385.85055030003423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.83417230000487,385.85055030003423,385.85055030003423,386.5513230000506,5,0.6932047000154853,None,,,,,,,,,,,,,,,,,388.2506018000422,388.2670032000169,389.2670125000295,389.25069220003206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.5518219000078,386.5672585000284,386.5672585000284,386.5672585000284,386.5672585000284,387.95091020001564,2,1,1.3747198000201024,0.001416900020558387,387.9513313000207,387.9671291000559,387.9671291000559,387.9671291000559,387.9671291000559,388.25058380002156,388.2670032000169,388.2670032000169,388.2670032000169,388.2670032000169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Gullible,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,389.2670125000295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.2510302000446,389.2670125000295,389.2670125000295,389.55085770000005,5,0.2768654999672435,None,,,,,,,,,,,,,,,,,390.96712640003534,390.983625300054,,391.9673606000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.55124560004333,389.56739630002994,389.56739630002994,389.56739630002994,389.56739630002994,390.6833120000083,1,1,1.1153592999908142,None,390.68383500003256,390.7000925000175,390.7000925000175,390.7000925000175,390.7000925000175,390.96710700000403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Clever,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,391.9839100000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.9677700000466,391.9839100000099,391.9839100000099,392.5510979000246,5,0.5611453999881633,None,,,,,,,,,,,,,,,,,393.6005222000531,393.61708160000853,,394.60057560005225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.5515029000235,392.56746690004366,392.56746690004366,392.56746690004366,392.56746690004366,393.30090120004024,2,1,0.7261541999760084,0.0010506000253371894,393.30133690004004,393.31674610002665,393.31674610002665,393.31674610002665,393.31674610002665,393.60050570004387,393.61708160000853,393.61708160000853,393.61708160000853,393.61708160000853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Foolish,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,394.6173445000313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.60094640002353,394.6173445000313,394.6173445000313,395.55104240000946,5,0.9277166000101715,None,,,,,,,,,,,,,,,,,396.5168200000189,396.5334802000434,,397.5178420000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.55144220002694,395.5671687000431,395.5671687000431,395.5671687000431,395.5671687000431,396.23318190005375,1,1,0.6558598999981768,0.0009290999732911587,396.2336469000438,396.25009040004807,396.25009040004807,396.25009040004807,396.25009040004807,396.51680160005344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Idiotic,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,397.534338700003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.51834360003704,397.534338700003,397.534338700003,397.5513914000476,5,0.009595500014256686,None,,,,,,,,,,,,,,,,,399.06712440005504,399.0836250000284,,400.06719210004667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.55188930005534,397.5670003000414,397.5670003000414,397.5670003000414,397.5670003000414,398.782828800031,1,1,1.2079044000129215,0.0014452000032179058,398.78319650003687,398.80029580002883,398.80029580002883,398.80029580002883,398.80029580002883,399.0671045000199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0672704000026,400.0957755999989,400.0957755999989,400.0957755999989,400.0957755999989,400.0957755999989,400.0957755999989,400.0957755999989,400.0957755999989,402.86675970000215,1,2.7683104000170715,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Idiotic,,,,,,,,,,,,,,,,,,,,,0,0,0,0,402.8847680000472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.88233220000984,402.8847680000472,402.8847680000472,403.5513960000244,5,0.6592880000243895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.86683210002957,404.88338180002756,410.5838695000275,410.5673778000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.55218110000715,403.5891010000487,403.5891010000487,403.5891010000487,403.5891010000487,403.5891010000487,403.5891010000487,403.5891010000487,404.567194400006,1,1,0.9616507000173442,0.000770099984947592,404.567698800005,404.59916630003136,404.59916630003136,404.59916630003136,404.59916630003136,404.59916630003136,404.59916630003136,404.59916630003136,404.8668154000188,,,,,,,,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Dumb,,,,,,,,,,,,,,,,,,,,,0,1,1,1,410.5838695000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.56775770004606,410.5838695000275,410.5838695000275,411.55075630004285,5,0.9601137000136077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.5000945000211,412.51672370004235,420.2169265000266,420.2006928000483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.5511820000247,411.5722889000317,411.5722889000317,411.5722889000317,411.5722889000317,411.5722889000317,411.5722889000317,411.5722889000317,412.2004682000261,1,1,0.6184919999795966,0.0009980000322684646,412.20077700004913,412.21653160004644,412.21653160004644,412.21653160004644,412.21653160004644,412.21653160004644,412.21653160004644,412.21653160004644,412.50007930002175,412.51672370004235,412.51672370004235,412.51672370004235,412.51672370004235,412.51672370004235,412.51672370004235,412.51672370004235,RBDCW011_Run2,RBDCW011_Run2,2024-04-18_17h17.49.949,IAT_test,2023.2.2,60.01878588328431,2024-04-18 17h18.45.498812 -0400,
