ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,feedback_18.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,5,5,5,432.9910172999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.97492419999617,432.9910172999953,432.9910172999953,433.0580900999921,5,0.053154699999140576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.00775930000236,434.02422169999045,439.72441169999365,439.7077954999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.0584627999924,433.0761705000041,433.0761705000041,433.0761705000041,433.0761705000041,433.0761705000041,433.0761705000041,433.0761705000041,433.7244279000006,2,1,0.6319466999993892,0.0009415999957127497,433.72485790000064,433.7419846999983,433.7419846999983,433.7419846999983,433.7419846999983,433.7419846999983,433.7419846999983,433.7419846999983,434.00773990000016,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00009_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,6,6,6,439.72441169999365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.70822169999883,439.72441169999365,439.72441169999365,440.05790929999785,5,0.31989689999318216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.0745031999977,441.09097499999916,446.79137099999934,446.7748908999929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0582915999985,440.0741677999904,440.0741677999904,440.0741677999904,440.0741677999904,440.0741677999904,440.0741677999904,440.0741677999904,440.78992819999985,1,1,0.7071184999949764,0.0010305000032531098,440.79032849999203,440.8072319999919,440.8072319999919,440.8072319999919,440.8072319999919,440.8072319999919,440.8072319999919,440.8072319999919,441.0744818999956,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,7,7,7,446.79137099999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.7753839999932,446.79137099999934,446.79137099999934,447.05770669999765,5,0.25321369999437593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.42419900000095,448.44045759999426,455.1406569999963,455.1241081000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.0579209999996,447.0740866999986,447.0740866999986,447.0740866999986,447.0740866999986,447.0740866999986,447.0740866999986,447.0740866999986,448.14004820000264,1,1,1.0595119000063278,0.0007639999967068434,448.14044560000184,448.15755910000007,448.15755910000007,448.15755910000007,448.15755910000007,448.15755910000007,448.15755910000007,448.15755910000007,448.42418370000087,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,8,8,8,455.1406569999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.1243622000038,455.1406569999963,455.1406569999963,456.0582313999912,5,0.9035688000003574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.02438780000375,457.04070529999444,463.7404039999965,463.72408559999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0587299000035,456.07417429999623,456.07417429999623,456.07417429999623,456.07417429999623,456.07417429999623,456.07417429999623,456.07417429999623,456.7399909999949,2,1,0.6574250999983633,0.000821399997221306,456.74030689999927,456.757265799999,456.757265799999,456.757265799999,456.757265799999,456.757265799999,456.757265799999,456.757265799999,457.02437030000146,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Crafty,,,,,,,,,,,,,,,,,,,,,0,9,9,9,463.7404039999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.72431119999965,463.7404039999965,463.7404039999965,464.0576008999924,5,0.30390909999550786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.1075123999908,465.1238485999929,472.8241248999984,472.80747600000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.0579488999938,464.0871807999938,464.0871807999938,464.0871807999938,464.0871807999938,464.0871807999938,464.0871807999938,464.0871807999938,464.80743699999584,2,1,0.7084877000015695,0.0008551000064471737,464.8077920999931,464.8345788000006,464.8345788000006,464.8345788000006,464.8345788000006,464.8345788000006,464.8345788000006,464.8345788000006,465.1074965000007,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Ignorant,,,,,,,,,,,,,,,,,,,,,0,10,10,10,472.8241248999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.80785349999496,472.8241248999984,472.8241248999984,473.0574438999902,5,0.22048410000570584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.3577801999927,474.37414899999567,481.0738868999906,481.0573535000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.05767480000213,473.073914099994,473.073914099994,473.073914099994,473.073914099994,473.073914099994,473.073914099994,473.073914099994,474.05751189999864,1,1,0.9714840999949956,0.0011823999957414344,474.0577975999913,474.07305910000287,474.07305910000287,474.07305910000287,474.07305910000287,474.07305910000287,474.07305910000287,474.07305910000287,474.3577600999997,474.37414899999567,474.37414899999567,474.37414899999567,474.37414899999567,474.37414899999567,474.37414899999567,474.37414899999567,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Smart,,,,,,,,,,,,,,,,,,,,,0,11,11,11,481.0738868999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.05759349999425,481.0738868999906,481.0738868999906,482.0592231999908,5,0.9704207000031602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.7074857999978,483.7237977999903,491.4241605999996,491.40755920000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.0599788999971,482.0873108999949,482.0873108999949,482.0873108999949,482.0873108999949,482.0873108999949,482.0873108999949,482.0873108999949,483.4074860999972,2,1,1.3163089000008767,0.0007959999929880723,483.40779489999113,483.4237509999948,483.4237509999948,483.4237509999948,483.4237509999948,483.4237509999948,483.4237509999948,483.4237509999948,483.70747310000297,483.7237977999903,483.7237977999903,483.7237977999903,483.7237977999903,483.7237977999903,483.7237977999903,483.7237977999903,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,12,12,12,491.4241605999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.40793499999563,491.4241605999996,491.4241605999996,492.0583976999915,5,0.6200964000017848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.00732599999174,493.02371700000367,498.72365770000033,498.70734439999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.05898469999374,492.07986099999107,492.07986099999107,492.07986099999107,492.07986099999107,492.07986099999107,492.07986099999107,492.07986099999107,492.7073134999955,2,1,0.6243745999963721,0.0014793000009376556,492.7076704999927,492.72427540000353,492.72427540000353,492.72427540000353,492.72427540000353,492.72427540000353,492.72427540000353,492.72427540000353,493.00731259999156,493.02371700000367,493.02371700000367,493.02371700000367,493.02371700000367,493.02371700000367,493.02371700000367,493.02371700000367,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,13,13,13,498.72365770000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.7076590999932,498.72365770000033,498.72365770000033,499.0581613999966,5,0.32067049999022856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.90732050000224,499.92376910000166,505.62389869999606,505.607577399991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0586506999971,499.07742859999416,499.07742859999416,499.07742859999416,499.07742859999416,499.07742859999416,499.07742859999416,499.07742859999416,499.62424789999204,2,1,0.5347561000089627,0.0010151000024052337,499.624674199993,499.63939440000104,499.63939440000104,499.63939440000104,499.63939440000104,499.63939440000104,499.63939440000104,499.63939440000104,499.90730359999,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Gullible,,,,,,,,,,,,,,,,,,,,,0,14,14,14,505.62389869999606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.6079605999985,505.62389869999606,505.62389869999606,506.0579732999904,5,0.4205223000026308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.9739511999942,506.99036270000215,512.6907256999984,512.6740991999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.05845929999487,506.09169929999916,506.09169929999916,506.09169929999916,506.09169929999916,506.09169929999916,506.09169929999916,506.09169929999916,506.69068620000326,1,1,0.5918781999935163,0.000920400008908473,506.6910110000026,506.7159940999991,506.7159940999991,506.7159940999991,506.7159940999991,506.7159940999991,506.7159940999991,506.7159940999991,506.97393439999723,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Mindless,,,,,,,,,,,,,,,,,,,,,0,15,15,15,512.6907256999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.6745533999929,512.6907256999984,512.6907256999984,513.0574561999965,5,0.35393800000019837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.9070230999932,513.923709900002,520.6237402999977,520.6070178999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.0577854000003,513.0751433999976,513.0751433999976,513.0751433999976,513.0751433999976,513.0751433999976,513.0751433999976,513.0751433999976,513.6073080999922,1,1,0.5274914000037825,0.0007983000105014071,513.6076388999936,513.6247746000008,513.6247746000008,513.6247746000008,513.6247746000008,513.6247746000008,513.6247746000008,513.6247746000008,513.9070058999932,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Foolish,,,,,,,,,,,,,,,,,,,,,0,16,16,16,520.6237402999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.6072771000036,520.6237402999977,520.6237402999977,521.0571660999994,5,0.4204207000002498,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.8737156999996,521.8903208999982,528.5907941000041,528.5743843999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0573839999997,521.0735931999952,521.0735931999952,521.0735931999952,521.0735931999952,521.0735931999952,521.0735931999952,521.0735931999952,521.5897907000035,1,1,0.5005937999958405,0.0009417000110261142,521.5904428999929,521.6079209000018,521.6079209000018,521.6079209000018,521.6079209000018,521.6079209000018,521.6079209000018,521.6079209000018,521.8736971000035,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Clever,,,,,,,,,,,,,,,,,,,,,0,17,17,17,528.5907941000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.574850799996,528.5907941000041,528.5907941000041,529.0576860000001,5,0.45345099999394733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.9735911000025,529.990303899991,536.6898692999966,536.6734582999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.0581059999968,529.0799584999913,529.0799584999913,529.0799584999913,529.0799584999913,529.0799584999913,529.0799584999913,529.0799584999913,529.6894068999973,2,1,0.6087977999995928,None,529.689781299996,529.706519600004,529.706519600004,529.706519600004,529.706519600004,529.706519600004,529.706519600004,529.706519600004,529.9735726999934,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,2,,,,left,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,18,18,18,536.6898692999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6737233000022,536.6898692999966,536.6898692999966,537.0577536999917,5,0.35498820000793785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0569275000016,540.0733030999982,547.7735603000037,547.7567736999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.058263400002,537.0735920000006,537.0735920000006,537.0735920000006,537.0735920000006,537.0735920000006,537.0735920000006,537.0735920000006,539.7570835999941,2,1,2.6739121999999043,0.0011540999985300004,539.7574875999999,539.775275299995,539.775275299995,539.775275299995,539.775275299995,539.775275299995,539.775275299995,539.775275299995,540.0569106000039,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wf00004_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,19,19,19,547.7735603000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.7570271000004,547.7735603000037,547.7735603000037,548.0577392999985,5,0.2711286999983713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.0070005000016,549.023233999993,555.7239733000024,555.7074599999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.0582567999954,548.0769744999998,548.0769744999998,548.0769744999998,548.0769744999998,548.0769744999998,548.0769744999998,548.0769744999998,548.707216499999,1,1,0.6224862999952165,0.0010163000115426257,548.7075292999943,548.7231592000026,548.7231592000026,548.7231592000026,548.7231592000026,548.7231592000026,548.7231592000026,548.7231592000026,549.0069872000022,549.023233999993,549.023233999993,549.023233999993,549.023233999993,549.023233999993,549.023233999993,549.023233999993,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,20,20,20,555.7239733000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.7079014999908,555.7239733000024,555.7239733000024,556.0570881000021,5,0.32064760000503156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.9070028999995,556.9232689999917,562.6232964999945,562.6070053000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.0574284000031,556.0735086999921,556.0735086999921,556.0735086999921,556.0735086999921,556.0735086999921,556.0735086999921,556.0735086999921,556.6236379000038,1,1,0.5346825999877183,0.0008945000008679926,556.6239245000033,556.6392083999963,556.6392083999963,556.6392083999963,556.6392083999963,556.6392083999963,556.6392083999963,556.6392083999963,556.9069872999971,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Intelligence,Stupidity, ,,,,,,,,,,,,,,,,,,,,,0,21,21,21,562.6232964999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.6072984999919,562.6232964999945,562.6232964999945,563.0568528000003,5,0.4209495999966748,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.9236056999944,563.9401844999957,569.6401971000014,569.6241333999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.0570727000013,563.0733276999963,563.0733276999963,563.0733276999963,563.0733276999963,563.0733276999963,563.0733276999963,563.0733276999963,563.6394542999915,1,1,0.5518999999912921,0.000935200005187653,563.6399740999914,563.6567538999952,563.6567538999952,563.6567538999952,563.6567538999952,563.6567538999952,563.6567538999952,563.6567538999952,563.9235884999944,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Slow,,,,,,,,,,,,,,,,,,,,,0,22,22,22,569.6401971000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.624616999994,569.6401971000014,569.6401971000014,570.0575259000034,5,0.4041521000035573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.5903010000038,571.6067596999928,577.307269900004,577.290657599995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.0580665000016,570.0902685000037,570.0902685000037,570.0902685000037,570.0902685000037,570.0902685000037,570.0902685000037,570.0902685000037,571.3059405999957,1,1,1.2144414000067627,0.0005089999904157594,571.306514099997,571.3328357999999,571.3328357999999,571.3328357999999,571.3328357999999,571.3328357999999,571.3328357999999,571.3328357999999,571.590280199991,,,,,,,,IAT_Run2,001,2024-02-15_16h33.51.314,IAT_test,2023.2.2,59.9913132562965,2024-02-15 16h33.59.537225 -0500,
