ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,feedback_2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,258.9047208999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.88868669999965,258.9047208999996,258.9047208999996,258.9380821,5,0.028061100000286388,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.9384477999997,258.95409889999974,258.95409889999974,258.95409889999974,258.95409889999974,258.95409889999974,258.95409889999974,258.95409889999974,260.27029589999984,2,1,1.3152377999999771,0.000672600000143575,260.2706519999997,260.2876352999997,260.2876352999997,260.2876352999997,260.2876352999997,260.2876352999997,260.2876352999997,260.2876352999997,260.55451919999996,260.5545348999999,260.5709262999999,267.27176059999965,267.2553656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Delicate,6.7,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,267.27176059999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.25586369999974,267.27176059999965,267.27176059999965,267.9382164999997,5,0.6603860000000168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.93863039999997,267.9704958999996,267.9704958999996,267.9704958999996,267.9704958999996,267.9704958999996,267.9704958999996,267.9704958999996,269.0871516999996,1,1,1.1034773000001223,0.001220499999817548,269.0875329999999,269.11347469999964,269.11347469999964,269.11347469999964,269.11347469999964,269.11347469999964,269.11347469999964,269.11347469999964,269.37076509999997,269.3707789,269.3874936999996,276.0876695999996,276.0713847999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Feeble,5.7,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,276.0876695999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0717442,276.0876695999996,276.0876695999996,276.9381970999998,5,0.8451170000003003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.9385610999998,276.95706889999974,276.95706889999974,276.95706889999974,276.95706889999974,276.95706889999974,276.95706889999974,276.95706889999974,277.70437839999977,1,1,0.7419095000000198,0.0010310999996363535,277.70473539999966,277.72240839999995,277.72240839999995,277.72240839999995,277.72240839999995,277.72240839999995,277.72240839999995,277.72240839999995,277.9878973,277.9879160999999,278.0042878999998,283.70436819999986,283.6880589999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Burly,6.7,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,283.70436819999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.6884349999996,283.70436819999986,283.70436819999986,283.9381322999998,5,0.22795089999999618,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.9384921999999,283.9568330999996,283.9568330999996,283.9568330999996,283.9568330999996,283.9568330999996,283.9568330999996,283.9568330999996,284.5543838999997,2,1,0.5932909999996809,0.0009884000000965898,284.55472169999985,284.57208579999997,284.57208579999997,284.57208579999997,284.57208579999997,284.57208579999997,284.57208579999997,284.57208579999997,284.83740899999975,284.83742289999964,284.85405969999965,291.5544608,291.53801669999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,291.5544608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.5383889,291.5544608,291.5544608,291.938005,5,0.3786035999996784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.93840139999975,291.9571274,291.9571274,291.9571274,291.9571274,291.9571274,291.9571274,291.9571274,293.48799459999964,1,1,1.5252541999998357,0.0007414000001517707,293.4884184999996,293.5068537999996,293.5068537999996,293.5068537999996,293.5068537999996,293.5068537999996,293.5068537999996,293.5068537999996,293.78746219999994,293.7874761999997,293.80400899999995,300.5044076999998,300.4876913999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,300.5044076999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.48807439999973,300.5044076999998,300.5044076999998,301.1048004999998,5,0.5985908000002382,0.0009281999996346713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.1051679999996,301.1203601999996,301.1203601999996,301.1203601999996,301.1203601999996,301.1203601999996,301.1203601999996,301.1203601999996,302.07100149999997,2,1,0.9489168999998583,0.00071010000010574,302.0714112999999,302.08759929999997,302.08759929999997,302.08759929999997,302.08759929999997,302.08759929999997,302.08759929999997,302.08759929999997,302.3541062999998,302.35412339999993,302.3708250999998,309.0709913999999,309.05458409999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Frail,5.7,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,309.0709913999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0549732999998,309.0709913999999,309.0709913999999,309.9373415,5,0.8619412999996712,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.9375521999996,309.9574201999999,309.9574201999999,309.9574201999999,309.9574201999999,309.9574201999999,309.9574201999999,309.9574201999999,310.637616,1,1,0.6739510000002156,0.0007906000000730273,310.6379672999997,310.6641940999998,310.6641940999998,310.6641940999998,310.6641940999998,310.6641940999998,310.6641940999998,310.6641940999998,310.93735609999976,310.93738749999966,310.95425739999973,316.65395869999975,316.6377672999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Skinny,8.7,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,316.65395869999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.63812929999995,316.65395869999975,316.65395869999975,316.9384295,5,0.27924510000002556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.9389805999999,316.9609578999998,316.9609578999998,316.9609578999998,316.9609578999998,316.9609578999998,316.9609578999998,316.9609578999998,317.66983759999994,1,1,0.6980017000000771,0.0013786999998046667,317.6701621999996,317.68712959999993,317.68712959999993,317.68712959999993,317.68712959999993,317.68712959999993,317.68712959999993,317.68712959999993,317.95411409999997,317.95413059999964,317.97061689999964,326.6709495,326.65425819999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Tough,5.7,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,326.6709495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.6546411999998,326.6709495,326.6709495,326.9378413999998,5,0.26299509999989823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.9382606999998,326.95856989999993,326.95856989999993,326.95856989999993,326.95856989999993,326.95856989999993,326.95856989999993,326.95856989999993,327.6374369,2,1,0.6745356000001266,0.0,327.6377812999999,327.65457319999996,327.65457319999996,327.65457319999996,327.65457319999996,327.65457319999996,327.65457319999996,327.65457319999996,327.93731609999986,327.93733169999996,327.9539550999998,333.65397459999986,333.6374844999996,327.9539550999998,327.9539550999998,327.9539550999998,327.9539550999998,327.9539550999998,327.9539550999998,327.9539550999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Muscly,5.7,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,333.65397459999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.6378583999999,333.65397459999986,333.65397459999986,333.9375391999997,5,0.2803413999999975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.9379078999996,333.9557289999998,333.9557289999998,333.9557289999998,333.9557289999998,333.9557289999998,333.9557289999998,333.9557289999998,334.95397049999974,2,1,0.9892582999996193,0.00134280000020226,334.95428459999994,334.9698030999998,334.9698030999998,334.9698030999998,334.9698030999998,334.9698030999998,334.9698030999998,334.9698030999998,335.23712529999966,335.2371393999997,335.2537119999997,340.9536234999996,340.93717499999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,340.9536234999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.93738989999974,340.9536234999996,340.9536234999996,341.1380168999999,5,0.18277219999981753,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.13841189999994,341.15708229999973,341.15708229999973,341.15708229999973,341.15708229999973,341.15708229999973,341.15708229999973,341.15708229999973,342.0536437999999,2,1,0.8943442999998297,0.0008661000001666253,342.05394609999985,342.06963499999983,342.06963499999983,342.06963499999983,342.06963499999983,342.06963499999983,342.06963499999983,342.06963499999983,342.33717099999967,342.33718659999977,342.35364849999996,349.05406909999965,349.0375984999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Strength,6.7,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,349.05406909999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.03797859999986,349.05406909999965,349.05406909999965,349.93769559999964,5,0.8795427000000018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.9381142999996,349.9707282999998,349.9707282999998,349.9707282999998,349.9707282999998,349.9707282999998,349.9707282999998,349.9707282999998,350.62045739999985,2,1,0.6362033999998857,0.0012096999998902902,350.6207912,350.6451401999998,350.6451401999998,350.6451401999998,350.6451401999998,350.6451401999998,350.6451401999998,350.6451401999998,350.90353419999974,350.9035491999998,350.92030909999994,357.6206210999999,357.6039950999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Solid,6.7,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,357.6206210999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.6043694,357.6206210999999,357.6206210999999,357.93766449999976,5,0.3130264999999781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.938032,357.9568710999997,357.9568710999997,357.9568710999997,357.9568710999997,357.9568710999997,357.9568710999997,357.9568710999997,358.8371766999999,2,1,0.8731228999999985,0.0009769000002961548,358.8375066999997,358.8537322999996,358.8537322999996,358.8537322999996,358.8537322999996,358.8537322999996,358.8537322999996,358.8537322999996,359.13700949999975,359.1370224999996,359.1535396999998,365.8539803999997,365.8375367999997,359.1535396999998,359.1535396999998,359.1535396999998,359.1535396999998,359.1535396999998,359.1535396999998,359.1535396999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Sedentary,7.7,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,365.8539803999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.8379160999998,365.8539803999997,365.8539803999997,365.93757319999986,5,0.08030940000026021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.93793619999997,365.95714329999964,365.95714329999964,365.95714329999964,365.95714329999964,365.95714329999964,365.95714329999964,365.95714329999964,366.85382089999985,1,1,0.8840335999998388,0.0014830999998594052,366.85412829999996,366.8699330999998,366.8699330999998,366.8699330999998,366.8699330999998,366.8699330999998,366.8699330999998,366.8699330999998,367.1369156999999,367.136931,367.1534625999998,374.8538273999998,374.8373769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,374.8538273999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.8377409,374.8538273999998,374.8538273999998,374.9377198999996,5,0.0792063999997481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.93811849999975,374.9574840999999,374.9574840999999,374.9574840999999,374.9574840999999,374.9574840999999,374.9574840999999,374.9574840999999,376.1536108999999,1,1,1.1888074000003144,0.0019766999998864776,376.15389289999985,376.16950199999974,376.16950199999974,376.16950199999974,376.16950199999974,376.16950199999974,376.16950199999974,376.16950199999974,376.4365207999999,376.4365343999998,376.45292199999994,382.1543107999996,382.1378768999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Strong,Weak, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,382.1543107999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.13837369999965,382.1543107999996,382.1543107999996,382.93667819999973,5,0.7786184000001413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.9368961,382.95323229999985,382.95323229999985,382.95323229999985,382.95323229999985,382.95323229999985,382.95323229999985,382.95323229999985,383.6197251999997,2,1,0.6537092999997185,0.0011007000002791756,383.62014329999965,383.6364580999998,383.6364580999998,383.6364580999998,383.6364580999998,383.6364580999998,383.6364580999998,383.6364580999998,383.90342459999965,383.90343859999984,383.9201162999998,391.6266212999999,391.6038675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.6039555999996,391.6266212999999,391.6266212999999,391.6266212999999,391.6266212999999,391.6266212999999,391.6266212999999,397.9034059999999,1,6.264570699999695,0.0020438000001377077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Feeble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,,,,,397.9208672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.91850899999963,397.9208672,397.9208672,397.93650469999966,5,0.012098600000172155,None,,,,,,,,,,,,,,,,,399.0032564999997,399.01973759999964,,400.0037723999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.9368209999998,397.95326069999965,397.95326069999965,397.95326069999965,397.95326069999965,398.7196950999996,2,1,0.7657638999999108,None,398.7203248999999,398.73678059999975,398.73678059999975,398.73678059999975,398.73678059999975,399.0032388999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW008_Run1,RBDCW008_Run1,2024-04-12_16h16.02.424,IAT_test,2023.2.2,60.039433900124266,2024-04-12 16h16.09.221822 -0400,
