ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,339.7503699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.7345239,339.7503699,339.7503699,340.3508636,5,0.5827419999998256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.3515205,340.3735124000001,340.3735124000001,340.3735124000001,340.3735124000001,340.3735124000001,340.3735124000001,340.3735124000001,344.54936839999993,1,0,4.163299100000131,None,344.54964110000003,344.5658681000001,344.5658681000001,344.5658681000001,344.5658681000001,344.5658681000001,344.5658681000001,344.5658681000001,344.84934409999994,344.8493568,344.8658851000001,351.56634840000004,351.5498696000001,344.8658851000001,344.8658851000001,344.8658851000001,344.8658851000001,344.8658851000001,344.8658851000001,344.8658851000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Delicate,6.7,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,351.56634840000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.55024990000004,351.56634840000004,351.56634840000004,352.34984309999993,5,0.7667155999999977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.3502175,352.38005480000004,352.38005480000004,352.38005480000004,352.38005480000004,352.38005480000004,352.38005480000004,352.38005480000004,353.7493740000001,1,1,1.363281700000016,None,353.74972020000007,353.77685639999993,353.77685639999993,353.77685639999993,353.77685639999993,353.77685639999993,353.77685639999993,353.77685639999993,354.04907330000003,354.04908680000005,354.0658631,360.7660867999999,360.7498266000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Feeble,5.7,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,360.7660867999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.7502111,360.7660867999999,360.7660867999999,361.3496947,5,0.5680342999999084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.35010390000014,361.36989630000005,361.36989630000005,361.36989630000005,361.36989630000005,361.36989630000005,361.36989630000005,361.36989630000005,362.58175300000005,1,1,1.2095021999998607,None,362.58208879999995,362.5988292999999,362.5988292999999,362.5988292999999,362.5988292999999,362.5988292999999,362.5988292999999,362.5988292999999,362.8656465,362.8656608,362.8824728999999,368.5831901,368.56684170000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Burly,6.7,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,368.5831901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.5673289,368.5831901,368.5831901,369.34921700000007,5,0.750972400000137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.34942850000004,369.365717,369.365717,369.365717,369.365717,369.365717,369.365717,369.365717,374.43193439999993,1,0,5.060983300000089,None,374.4322885,374.44954599999994,374.44954599999994,374.44954599999994,374.44954599999994,374.44954599999994,374.44954599999994,374.44954599999994,374.71578650000004,374.7158011,374.7321066999999,381.4329156,381.4162027000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,381.4329156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.41661439999996,381.4329156,381.4329156,382.3499094,5,0.9012436000000434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.3503243000001,382.36808869999993,382.36808869999993,382.36808869999993,382.36808869999993,382.36808869999993,382.36808869999993,382.36808869999993,385.89943660000006,1,1,3.514007900000024,None,385.89983240000004,385.9182605,385.9182605,385.9182605,385.9182605,385.9182605,385.9182605,385.9182605,386.1990899000001,386.1991045000001,386.2156248,392.9161485000001,392.8992704000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,392.9161485000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.8996410000001,392.9161485000001,392.9161485000001,394.1497836,5,1.2312141999998403,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.15026309999996,394.1681652000001,394.1681652000001,394.1681652000001,394.1681652000001,394.1681652000001,394.1681652000001,394.1681652000001,398.8818576,1,0,4.711220599999933,None,398.88224100000014,398.89863819999994,398.89863819999994,398.89863819999994,398.89863819999994,398.89863819999994,398.89863819999994,398.89863819999994,399.16573260000007,399.16574789999993,399.1820088999999,405.88253810000003,405.86642240000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Frail,5.7,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,405.88253810000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.8667895,405.88253810000003,405.88253810000003,406.3497159,5,0.4516223999999056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.35012259999996,406.3804185,406.3804185,406.3804185,406.3804185,406.3804185,406.3804185,406.3804185,407.73144719999993,1,1,1.34291589999998,None,407.7318202,407.75673470000004,407.75673470000004,407.75673470000004,407.75673470000004,407.75673470000004,407.75673470000004,407.75673470000004,408.0157154,408.0157303,408.0320498,413.7324711,413.71632940000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Skinny,8.7,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,413.7324711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.7167416000001,413.7324711,413.7324711,414.35015239999996,5,0.6017279999998664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.35072449999996,414.3735342000001,414.3735342000001,414.3735342000001,414.3735342000001,414.3735342000001,414.3735342000001,414.3735342000001,416.04906540000013,1,1,1.6745473999999376,None,416.04937600000005,416.0655502999999,416.0655502999999,416.0655502999999,416.0655502999999,416.0655502999999,416.0655502999999,416.0655502999999,416.3489509,416.3489644,416.3653714999999,425.06557310000005,425.0490224000001,416.3653714999999,416.3653714999999,416.3653714999999,416.3653714999999,416.3653714999999,416.3653714999999,416.3653714999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Tough,5.7,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,425.06557310000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.04940550000003,425.06557310000005,425.06557310000005,425.34932719999995,5,0.2689106999998785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.3496857000001,425.3684875,425.3684875,425.3684875,425.3684875,425.3684875,425.3684875,425.3684875,426.6490004000001,1,0,1.2796743999999762,None,426.64932280000005,426.66680529999996,426.66680529999996,426.66680529999996,426.66680529999996,426.66680529999996,426.66680529999996,426.66680529999996,426.9487206,426.9487352,426.96528019999994,432.6657395000001,432.64915380000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Muscly,5.7,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,432.6657395000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.6495132000001,432.6657395000001,432.6657395000001,433.91623370000013,5,1.248647099999971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.91663570000003,433.9358982,433.9358982,433.9358982,433.9358982,433.9358982,433.9358982,433.9358982,436.98234990000003,2,1,3.033202200000005,None,436.9826850999999,436.99993329999995,436.99993329999995,436.99993329999995,436.99993329999995,436.99993329999995,436.99993329999995,436.99993329999995,437.2653844,437.26539850000006,437.28201,442.9821164000001,442.9656292000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,442.9821164000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.9659342000001,442.9821164000001,442.9821164000001,443.3494657,5,0.3520172000000912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.34987179999996,443.3688513999999,443.3688513999999,443.3688513999999,443.3688513999999,443.3688513999999,443.3688513999999,443.3688513999999,445.41525680000007,2,1,2.0345859000001383,None,445.41552119999994,445.4311388,445.4311388,445.4311388,445.4311388,445.4311388,445.4311388,445.4311388,445.69847500000003,445.6984894000001,445.7151993000001,452.4155591,452.3991910000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Strength,6.7,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,452.4155591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.39957760000004,452.4155591,452.4155591,453.34981329999994,5,0.9186635999999453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.350323,453.38197260000004,453.38197260000004,453.38197260000004,453.38197260000004,453.38197260000004,453.38197260000004,453.38197260000004,455.11566260000006,2,1,1.720143999999891,None,455.1160503,455.1434964000001,455.1434964000001,455.1434964000001,455.1434964000001,455.1434964000001,455.1434964000001,455.1434964000001,455.41522599999996,455.4152407,455.4318938,462.1318967000001,462.1153236000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Solid,6.7,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,462.1318967000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.11558350000007,462.1318967000001,462.1318967000001,462.3493337000001,5,0.20232209999994666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.34973950000006,462.3701688,462.3701688,462.3701688,462.3701688,462.3701688,462.3701688,462.3701688,466.46532319999994,2,1,4.079932000000099,None,466.4656434,466.48135650000006,466.48135650000006,466.48135650000006,466.48135650000006,466.48135650000006,466.48135650000006,466.48135650000006,466.7485283,466.74854429999993,466.7651320000001,473.4652996000001,473.4491898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Sedentary,7.7,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,473.4652996000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.4496063,473.4652996000001,473.4652996000001,474.349192,5,0.8690825000001041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.34959850000007,474.3700212,474.3700212,474.3700212,474.3700212,474.3700212,474.3700212,474.3700212,475.6310738000001,1,1,1.2461700000001201,None,475.63148089999993,475.64836479999997,475.64836479999997,475.64836479999997,475.64836479999997,475.64836479999997,475.64836479999997,475.64836479999997,475.9152385000001,475.91525379999996,475.9316769999999,483.63207479999994,483.6152866000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,483.63207479999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.6156896000001,483.63207479999994,483.63207479999994,484.34950979999996,5,0.7021198999998433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.3499793,484.3687378999999,484.3687378999999,484.3687378999999,484.3687378999999,484.3687378999999,484.3687378999999,484.3687378999999,486.6153034,2,0,2.2343221000000995,None,486.6156422,486.6323407000001,486.6323407000001,486.6323407000001,486.6323407000001,486.6323407000001,486.6323407000001,486.6323407000001,486.89844159999996,486.8984567000001,486.9149983000001,492.61534300000005,492.59887160000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Strong,Weak, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,492.61534300000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.5992373,492.61534300000005,492.61534300000005,493.3491123,5,0.7189571000001251,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.3495168999999,493.3652197,493.3652197,493.3652197,493.3652197,493.3652197,493.3652197,493.3652197,497.71465509999996,2,1,4.347922800000106,None,497.7149640000001,497.7304502999999,497.7304502999999,497.7304502999999,497.7304502999999,497.7304502999999,497.7304502999999,497.7304502999999,497.9981679000001,497.9981841,498.01508649999994,505.7193889000001,505.69845369999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.6985275999999,505.7193889000001,505.7193889000001,505.7193889000001,505.7193889000001,505.7193889000001,505.7193889000001,509.4151319000001,2,3.6929474000000937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Feeble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,,,,,509.4323026999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.4297164000001,509.4323026999999,509.4323026999999,510.3490029000001,5,0.9018722000000707,None,,,,,,,,,,,,,,,,,515.2140003999999,515.231514,,516.2155294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.3496309000001,510.3649279,510.3649279,510.3649279,510.3649279,514.9152075000001,2,1,4.541379900000038,None,514.9157613000001,514.9709019999999,514.9709019999999,514.9709019999999,514.9709019999999,515.2139799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Fragile,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,516.2320209999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.2159611999999,516.2320209999999,516.2320209999999,516.3489991,5,0.10215219999986402,None,,,,,,,,,,,,,,,,,518.3983873999999,518.4145837,519.4147054000001,519.3983116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.3494236,516.3653704,516.3653704,516.3653704,516.3653704,518.0985009,2,1,1.7327904000001126,None,518.0988762000001,518.1149905000001,518.1149905000001,518.1149905000001,518.1149905000001,518.3983727000001,518.4145837,518.4145837,518.4145837,518.4145837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW009_Run1,RBDCW009_Run1,2024-04-15_11h21.07.110,IAT_test,2023.2.2,59.95707073735137,2024-04-15 11h21.40.730375 -0400,
