ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsi,TextRight_jwsi,TextCentre_jwsi,Answer,ImageLeft_wisi,ImageRight_wisi,ImageCentre_wisi,TextLeft_wisi,TextRight_wisi,TextCentre_wisi,ITI,TextLeft_jwis,TextRight_jwis,TextCentre_jwis,ImageLeft_wiis,ImageRight_wiis,ImageCentre_wiis,TextLeft_wiis,TextRight_wiis,TextCentre_wiis,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsi.thisRepN,jwsi.thisTrialN,jwsi.thisN,jwsi.thisIndex,wisi.thisRepN,wisi.thisTrialN,wisi.thisN,wisi.thisIndex,jwis.thisRepN,jwis.thisTrialN,jwis.thisN,jwis.thisIndex,wiis.thisRepN,wiis.thisTrialN,wiis.thisN,wiis.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsi.started,prep_spacebar_9.started,prep_points_10.started,text_prep_10.started,text_left_prep_2.started,text_right_prep_2.started,key_resp_prep_10.started,prep_jwsi.stopped,key_resp_prep_10.keys,key_resp_prep_10.rt,key_resp_prep_10.duration,just_words_si.started,key_resp_jwsi.started,text_left_si.started,text_right_si.started,text_stim_jwsi.started,just_words_si.stopped,key_resp_jwsi.keys,key_resp_jwsi.corr,key_resp_jwsi.rt,key_resp_jwsi.duration,feedback_18.started,text_left_si_2.started,text_right_si_2.started,text_center.started,image_jwsi_fb.started,feedback_18.stopped,text_left_si_2.stopped,text_right_si_2.stopped,text_center.stopped,image_jwsi_fb.stopped,prep_wisi.started,prep_spacebar_10.started,prep_points_11.started,text_prep_11.started,image_left_sw_6.started,image_right_sw_6.started,under_image_left_6.started,under_image_right_6.started,key_resp_prep_11.started,prep_wisi.stopped,key_resp_prep_11.keys,key_resp_prep_11.rt,key_resp_prep_11.duration,words_images_si.started,key_resp_wisi.started,image_left_si.started,image_right_si.started,under_image_left_si.started,under_image_right_si.started,image_stim_wisi.started,text_stim_wisi.started,words_images_si.stopped,key_resp_wisi.keys,key_resp_wisi.corr,key_resp_wisi.rt,key_resp_wisi.duration,feedback_20.started,image_left_si_2.started,image_right_si_2.started,under_image_left_si_2.started,under_image_right_si_2.started,image_center_wisi_fb.started,text_center_wisi_fb.started,image_wisi_fb.started,feedback_20.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_si_2.stopped,image_right_si_2.stopped,under_image_left_si_2.stopped,under_image_right_si_2.stopped,image_center_wisi_fb.stopped,text_center_wisi_fb.stopped,image_wisi_fb.stopped,prep_jwis.started,prep_spacebar_11.started,prep_points_12.started,text_prep_12.started,text_left_prep_4.started,text_right_prep_4.started,key_resp_prep_12.started,prep_jwis.stopped,key_resp_prep_12.keys,key_resp_prep_12.rt,key_resp_prep_12.duration,just_word_is.started,key_resp_jwis.started,text_left_is.started,text_right_is.started,text_stim_jwis.started,just_word_is.stopped,key_resp_jwis.keys,key_resp_jwis.corr,key_resp_jwis.rt,key_resp_jwis.duration,feedback_22.started,text_left_is_2.started,text_right_is_2.started,text_center_jwis_fb.started,image_jwis_fb.started,feedback_22.stopped,text_left_is_2.stopped,text_right_is_2.stopped,text_center_jwis_fb.stopped,image_jwis_fb.stopped,prep_wiis.started,prep_spacebar_12.started,prep_points_13.started,text_prep_13.started,image_left_sw_7.started,image_right_sw_7.started,under_image_left_7.started,under_image_right_7.started,key_resp_prep_13.started,prep_wiis.stopped,key_resp_prep_13.keys,key_resp_prep_13.rt,key_resp_prep_13.duration,word_image_is.started,key_resp_wiis.started,image_left_is.started,image_right_is.started,under_image_left_is.started,under_image_is.started,image_stim_wiis.started,text_stim_wiis.started,word_image_is.stopped,key_resp_wiis.keys,key_resp_wiis.corr,key_resp_wiis.rt,key_resp_wiis.duration,feedback_24.started,image_left_is_2.started,image_right_is_2.started,under_image_left_is_2.started,under_image_is_2.started,image_center_wiis_fb.started,text_center_wiis_fb.started,image_wiis_fb.started,feedback_24.stopped,image_left_is_2.stopped,image_right_is_2.stopped,under_image_left_is_2.stopped,under_image_is_2.stopped,image_center_wiis_fb.stopped,text_center_wiis_fb.stopped,image_wiis_fb.stopped,Baseline.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Educated,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,348.6441170000471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.62808309996035,348.6441170000471,348.6441170000471,348.71108869998716,5,0.053489600075408816,None,,,,,,,,,,,,,,,,,349.51046559994575,349.5268167000031,,350.51104829995893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.711539800046,348.72700790001545,348.72700790001545,348.72700790001545,348.72700790001545,349.2105853999965,2,1,0.47186609997879714,0.0006226999685168266,349.2110075999517,349.2268849000102,349.2268849000102,349.2268849000102,349.2268849000102,349.5104504999472,349.5268167000031,349.5268167000031,349.5268167000031,349.5268167000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Bright,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,350.52741350000724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.5115554999793,350.52741350000724,350.52741350000724,350.7113662000047,5,0.17089609999675304,None,,,,,,,,,,,,,,,,,351.4604364000261,351.4768980999943,,352.4605964999646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.7118655999657,350.72729920002166,350.72729920002166,350.72729920002166,350.72729920002166,351.16039860004093,2,1,0.43160350003745407,0.0005510000046342611,351.1607832000591,351.17693239997607,351.17693239997607,351.17693239997607,351.17693239997607,351.46041890000924,351.4768980999943,351.4768980999943,351.4768980999943,351.4768980999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Mindless,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,352.4770302999532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.46100899996236,352.4770302999532,352.4770302999532,352.7109209999908,5,0.22080730006564409,None,,,,,,,,,,,,,,,,,353.56053310004063,353.57687029999215,,354.5608491000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.7113296999596,352.77123640000354,352.77123640000354,352.77123640000354,352.77123640000354,353.2761124999961,1,1,0.4936517000896856,0.000842499895952642,353.2765379999764,353.2936116999481,353.2936116999481,353.2936116999481,353.2936116999481,353.56051360000856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Dumb,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,354.5773094999604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.56135920004454,354.5773094999604,354.5773094999604,354.71130059997085,5,0.12051349994726479,None,,,,,,,,,,,,,,,,,355.4601708999835,355.4766354999738,,356.46049079997465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.7117985000368,354.7271185000427,354.7271185000427,354.7271185000427,354.7271185000427,355.16024570004083,1,1,0.4256794999819249,0.000980100012384355,355.16063159995247,355.1768874999834,355.1768874999834,355.1768874999834,355.1768874999834,355.46015549998265,355.4766354999738,355.4766354999738,355.4766354999738,355.4766354999738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Crafty,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,356.4770299999509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.46085020003375,356.4770299999509,356.4770299999509,356.71060079999734,5,0.22100070002488792,None,,,,,,,,,,,,,,,,,357.7269075999502,357.74347450002097,,358.7272983000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.7109869000269,356.7272281999467,356.7272281999467,356.7272281999467,356.7272281999467,357.44306770002004,2,1,0.7105466000502929,0.0009892999660223722,357.4435331999557,357.46010579995345,357.46010579995345,357.46010579995345,357.46010579995345,357.726890000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Moronic,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,358.7437739999732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.7276857000543,358.7437739999732,358.7437739999732,359.71078059996944,5,0.9540407999884337,None,,,,,,,,,,,,,,,,,360.66034419997595,360.67657979996875,,361.6604384999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.71115650003776,359.7271056000609,359.7271056000609,359.7271056000609,359.7271056000609,360.36083540006075,1,1,0.6246265000663698,0.0010766000486910343,360.3613753999816,360.37630720005836,360.37630720005836,360.37630720005836,360.37630720005836,360.6603272999637,360.67657979996875,360.67657979996875,360.67657979996875,360.67657979996875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Slow,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,361.6769777999725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.660783899948,361.6769777999725,361.6769777999725,361.710560800042,5,0.02050380001310259,None,,,,,,,,,,,,,,,,,362.57701470004395,362.593479400035,,363.5770720000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.7108951000264,361.72673340002075,361.72673340002075,361.72673340002075,361.72673340002075,362.2929433999816,1,1,0.5507091000908986,0.0009535999270156026,362.29330749996006,362.3098055999726,362.3098055999726,362.3098055999726,362.3098055999726,362.5769959000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Brainy,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,363.5933608999476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.5774172999663,363.5933608999476,363.5933608999476,363.7272259000456,5,0.13224309997167438,0.0008455000352114439,,,,,,,,,,,,,,,,,364.59361380001064,364.6098574999487,,365.5936875999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.7275614000391,363.74362560000736,363.74362560000736,363.74362560000736,363.74362560000736,364.30973540002014,2,1,0.5518306000158191,0.0009609999833628535,364.3102019999642,364.3268530999776,364.3268530999776,364.3268530999776,364.3268530999776,364.59359439997934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Ignorant,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,365.610287199961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.5940307000419,365.610287199961,365.610287199961,365.71069910004735,5,0.0873338000383228,None,,,,,,,,,,,,,,,,,366.67666929995175,366.69309219997376,,367.6771249000449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.71107660001144,365.7269396999618,365.7269396999618,365.7269396999618,365.7269396999618,366.39318600005936,1,1,0.6608492000959814,0.0011764999944716692,366.3936947999755,366.4101210000226,366.4101210000226,366.4101210000226,366.4101210000226,366.6766514000483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Wise,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,367.6934602999827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.67751820001286,367.6934602999827,367.6934602999827,367.71065330004785,5,0.004052000003866851,None,,,,,,,,,,,,,,,,,368.6605058000423,368.67695989995264,369.6770765000256,369.66055070003495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.71101339999586,367.7269972000504,367.7269972000504,367.7269972000504,367.7269972000504,368.3773876000196,2,1,0.6417437999043614,0.0010110000148415565,368.3778633000329,368.39232310000807,368.39232310000807,368.39232310000807,368.39232310000807,368.66048209997825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Genius,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,369.6770765000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.66090360004455,369.6770765000256,369.6770765000256,370.7110198000446,5,1.0204642999451607,None,,,,,,,,,,,,,,,,,371.6103819999844,371.62644559994806,372.62672219995875,372.61045789998025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.71144890005235,370.727259999956,370.727259999956,370.727259999956,370.727259999956,371.3106171999825,2,1,0.5727749000070617,0.0008571000071242452,371.31109420000575,371.32655959995463,371.32655959995463,371.32655959995463,371.32655959995463,371.6103650999721,371.62644559994806,371.62644559994806,371.62644559994806,371.62644559994806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Gullible,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,372.62672219995875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.61079920001794,372.62672219995875,372.62672219995875,372.71052109997254,5,0.07115149998571724,None,,,,,,,,,,,,,,,,,373.6600023000501,373.67676840000786,,374.6604822999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.71087089995854,372.72696859994903,372.72696859994903,372.72696859994903,372.72696859994903,373.3603839999996,1,1,0.6239719999721274,0.0008357999613508582,373.3607737000566,373.3765383999562,373.3765383999562,373.3765383999562,373.3765383999562,373.65998590004165,373.67676840000786,373.67676840000786,373.67676840000786,373.67676840000786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,,Intelligence,Stupidity,Clever,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,374.67715520004276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.6608559000306,374.67715520004276,374.67715520004276,374.71035339997616,5,0.02080479997675866,None,,,,,,,,,,,,,,,,,375.6269301000284,375.6430383999832,,376.62711520004086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.7107134000398,374.72697249997873,374.72697249997873,374.72697249997873,374.72697249997873,375.34324740001466,2,1,0.6096458000829443,0.0009257999481633306,375.34379930002615,375.3601082999958,375.3601082999958,375.3601082999958,375.3601082999958,375.6269104999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Foolish,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,376.64337169995997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.6274840000551,376.64337169995997,376.64337169995997,376.71130660001654,5,0.05425610009115189,None,,,,,,,,,,,,,,,,,377.66027250001207,377.67707840004005,378.67664580000564,378.65997090004385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.71187190001365,376.72710769996047,376.72710769996047,376.72710769996047,376.72710769996047,377.360195599962,1,1,0.6163670000387356,0.0009385000448673964,377.3606035000412,377.3768646999961,377.3768646999961,377.3768646999961,377.3768646999961,377.6602526999777,377.67707840004005,377.67707840004005,377.67707840004005,377.67707840004005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,,Intelligence,Stupidity,Idiotic,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,378.67664580000564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.66019860003144,378.67664580000564,378.67664580000564,378.7105069999816,5,0.02129489998333156,None,,,,,,,,,,,,,,,,,379.71049029997084,379.7268711000215,380.73911600001156,380.7105491999537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.71084159996826,378.7268996000057,378.7268996000057,378.7268996000057,378.7268996000057,379.427192299976,1,1,0.6960408000741154,0.0008781999349594116,379.42763199994806,379.4425422999775,379.4425422999775,379.4425422999775,379.4425422999775,379.7104672000278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.7106219000416,380.73911600001156,380.73911600001156,380.73911600001156,380.73911600001156,380.73911600001156,380.73911600001156,380.73911600001156,380.73911600001156,383.1101493999595,2,2.355356000014581,0.0009281999664381146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Idiotic,,,,,,,,,,,,,,,,,,,,,0,0,0,0,383.12661969999317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.12452099996153,383.12661969999317,383.12661969999317,383.71082949999254,5,0.571344600059092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.826856700005,384.8433726000367,390.54334089998156,390.5270071000559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.71150580001995,383.74653829995077,383.74653829995077,383.74653829995077,383.74653829995077,383.74653829995077,383.74653829995077,383.74653829995077,384.52704710001126,1,1,0.7700129000004381,0.0012520999880507588,384.52755500003695,384.55865779996384,384.55865779996384,384.55865779996384,384.55865779996384,384.55865779996384,384.55865779996384,384.55865779996384,384.82683539995924,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Dumb,,,,,,,,,,,,,,,,,,,,,0,1,1,1,390.54334089998156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.5273528000107,390.54334089998156,390.54334089998156,390.71003439999186,5,0.15583149995654821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.61012339999434,391.6264067000011,399.3263978000032,399.3102124000434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.7102890999522,390.7264626000542,390.7264626000542,390.7264626000542,390.7264626000542,390.7264626000542,390.7264626000542,390.7264626000542,391.31004460004624,1,1,0.5810549999587238,0.0011878000805154443,391.31039670004975,391.32591480005067,391.32591480005067,391.32591480005067,391.32591480005067,391.32591480005067,391.32591480005067,391.32591480005067,391.6101079999935,391.6264067000011,391.6264067000011,391.6264067000011,391.6264067000011,391.6264067000011,391.6264067000011,391.6264067000011,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
,,,2,,,,left,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Intelligence,Stupidity,Genius,,,,,,,,,,,,,,,,,,,,,0,2,2,2,399.3263978000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.3104345999891,399.3263978000032,399.3263978000032,399.71062300004996,5,0.37260349991265684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.7765313000418,400.79308380000293,407.4934544999851,407.4767743999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.7110330000287,399.73137679998763,399.73137679998763,399.73137679998763,399.73137679998763,399.73137679998763,399.73137679998763,399.73137679998763,400.49268080003094,2,1,0.758403200074099,0.0011276999721303582,400.49306210002396,400.50920660002157,400.50920660002157,400.50920660002157,400.50920660002157,400.50920660002157,400.50920660002157,400.50920660002157,400.7765161000425,,,,,,,,,RBDCW002_Run2,RBDCW002_Run2,2024-03-27_10h26.38.812,IAT_test,2023.2.2,60.00020398827703,2024-03-27 10h26.50.659328 -0400,
