ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,image_left_ji_2.stopped,image_right_ji_2.stopped,image_center_ji_fb.stopped,feedback_image_2.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,feedback_2.stopped,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,246.60912409999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.59293479999997,246.60912409999992,246.60912409999992,246.97610739999982,5,0.3516712999999072,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.9765723999999,246.99687379999978,246.99687379999978,246.99687379999978,246.99687379999978,246.99687379999978,246.99687379999978,246.99687379999978,248.04204660000005,1,0,1.040088299999752,0.000886600000285398,248.0424635999998,248.06340349999982,248.06340349999982,248.06340349999982,248.06340349999982,248.06340349999982,248.06340349999982,248.06340349999982,248.32512270000007,248.32513749999998,248.3415012999999,255.0422865999999,255.02562880000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00001_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,255.0422865999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0260761999998,255.0422865999999,255.0422865999999,255.97594930000014,5,0.9184203999998317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.97639059999983,255.9933828999997,255.9933828999997,255.9933828999997,255.9933828999997,255.9933828999997,255.9933828999997,255.9933828999997,256.6251460999997,2,1,0.6173472999998921,0.001498399999945832,256.6254372999997,256.6414998,256.6414998,256.6414998,256.6414998,256.6414998,256.6414998,256.6414998,256.9250941999999,256.92510779999975,256.9415743999998,263.64255479999974,263.62608550000004,256.9415743999998,256.9415743999998,256.9415743999998,256.9415743999998,256.9415743999998,256.9415743999998,256.9415743999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Delicate,6.7,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,263.64255479999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.6266276000001,263.64255479999974,263.64255479999974,263.97570259999975,5,0.3183493000001363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.97611860000006,264.00662669999974,264.00662669999974,264.00662669999974,264.00662669999974,264.00662669999974,264.00662669999974,264.00662669999974,264.9251982999999,1,1,0.901146400000016,0.0008825999998407497,264.92550859999983,264.9514704999997,264.9514704999997,264.9514704999997,264.9514704999997,264.9514704999997,264.9514704999997,264.9514704999997,265.2247220999998,265.22473679999985,265.2414484000001,271.94184640000003,271.92533509999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Feeble,5.7,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,271.94184640000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.9257075999999,271.94184640000003,271.94184640000003,271.9752808999997,5,0.01897049999979572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.9756339999999,271.99395129999994,271.99395129999994,271.99395129999994,271.99395129999994,271.99395129999994,271.99395129999994,271.99395129999994,272.7252252999997,1,1,0.726872999999614,0.0012668000003941415,272.7255906999999,272.74418130000004,272.74418130000004,272.74418130000004,272.74418130000004,272.74418130000004,272.74418130000004,272.74418130000004,273.0250105,273.0250265999998,273.0414743000001,278.7417239000001,278.72531089999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Burly,6.7,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,278.7417239000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.72567579999986,278.7417239000001,278.7417239000001,278.97540630000003,5,0.2189274999996087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.9757612999997,278.9941051999999,278.9941051999999,278.9941051999999,278.9941051999999,278.9941051999999,278.9941051999999,278.9941051999999,279.87504439999975,2,1,0.8655390000003536,0.0009415999998054758,279.8753631999998,279.8922841999997,279.8922841999997,279.8922841999997,279.8922841999997,279.8922841999997,279.8922841999997,279.8922841999997,280.1748064999997,280.17481850000013,280.1913534,286.8925412999997,286.8763149000001,280.1913534,280.1913534,280.1913534,280.1913534,280.1913534,280.1913534,280.1913534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,286.8925412999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.8769265000001,286.8925412999997,286.8925412999997,286.9748010999997,5,0.06819369999993796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.9750205999999,286.9913084,286.9913084,286.9913084,286.9913084,286.9913084,286.9913084,286.9913084,287.6916418999999,1,1,0.6977167000000009,0.0013058999998065701,287.69196299999976,287.7074385000001,287.7074385000001,287.7074385000001,287.7074385000001,287.7074385000001,287.7074385000001,287.7074385000001,287.9747795999997,287.97479369999974,287.9912879999997,294.6916557999998,294.6749821999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,294.6916557999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.67534179999984,294.6916557999998,294.6916557999998,294.97521499999993,5,0.2689958000000843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.97561300000007,294.9916702999999,294.9916702999999,294.9916702999999,294.9916702999999,294.9916702999999,294.9916702999999,294.9916702999999,295.6415855,2,1,0.6359345000000758,0.0009612999997443694,295.6418994999999,295.6572136,295.6572136,295.6572136,295.6572136,295.6572136,295.6572136,295.6572136,295.9247019999998,295.92471590000014,295.9410217999998,302.64173619999974,302.62555010000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Frail,5.7,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,302.64173619999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.6260207,302.64173619999974,302.64173619999974,302.97567739999977,5,0.31907090000004246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.9761746999998,303.0098306,303.0098306,303.0098306,303.0098306,303.0098306,303.0098306,303.0098306,304.0080171999998,1,1,0.9946367000002283,0.0,304.0083332999998,304.03312959999994,304.03312959999994,304.03312959999994,304.03312959999994,304.03312959999994,304.03312959999994,304.03312959999994,304.2912759999999,304.2912901999998,304.30788110000003,310.00784870000007,309.9914908999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Skinny,8.7,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,310.00784870000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.9918321,310.00784870000007,310.00784870000007,310.9749638999997,5,0.9527441000000181,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.9753241999997,310.99408559999983,310.99408559999983,310.99408559999983,310.99408559999983,310.99408559999983,310.99408559999983,310.99408559999983,311.65740529999994,1,1,0.6538789000001088,0.0018061999999190448,311.65777260000004,311.67407000000003,311.67407000000003,311.67407000000003,311.67407000000003,311.67407000000003,311.67407000000003,311.67407000000003,311.94127249999974,311.9412867000001,311.95777899999985,320.65851759999987,320.6420889000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Tough,5.7,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,320.65851759999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.6425664999997,320.65851759999987,320.65851759999987,320.9753972999997,5,0.3021027999998296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.9758127,320.9974062000001,320.9974062000001,320.9974062000001,320.9974062000001,320.9974062000001,320.9974062000001,320.9974062000001,321.8912356999999,2,1,0.8772634000001744,0.0008672999997543229,321.8915724999997,321.9085034999998,321.9085034999998,321.9085034999998,321.9085034999998,321.9085034999998,321.9085034999998,321.9085034999998,322.1742906999998,322.17430449999983,322.1910174999998,327.8913895999999,327.8749649000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Muscly,5.7,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,327.8913895999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.8753472999997,327.8913895999999,327.8913895999999,327.97507859999996,5,0.07046199999967939,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.97544849999986,327.99355779999996,327.99355779999996,327.99355779999996,327.99355779999996,327.99355779999996,327.99355779999996,327.99355779999996,328.6910806000001,2,1,0.6860553999999865,0.0009331000001111533,328.69141439999976,328.70840369999996,328.70840369999996,328.70840369999996,328.70840369999996,328.70840369999996,328.70840369999996,328.70840369999996,328.9742003000001,328.9742154999999,328.9910775999997,334.69135719999986,334.67507079999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/af00009_fg.png,Strong,Weak, ,6.7,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,334.69135719999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.6754609999998,334.69135719999986,334.69135719999986,334.9750547999997,5,0.270695600000181,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.9754184999997,334.9924944999998,334.9924944999998,334.9924944999998,334.9924944999998,334.9924944999998,334.9924944999998,334.9924944999998,336.12439459999996,2,1,1.116074099999878,0.0011174999999639113,336.12471419999974,336.14043730000003,336.14043730000003,336.14043730000003,336.14043730000003,336.14043730000003,336.14043730000003,336.14043730000003,336.42452779999985,336.42454150000003,336.44099400000005,343.14132040000004,343.1248442000001,336.44099400000005,336.44099400000005,336.44099400000005,336.44099400000005,336.44099400000005,336.44099400000005,336.44099400000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Strength,6.7,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,343.14132040000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.12524099999973,343.14132040000004,343.14132040000004,343.97466929999973,5,0.8214790000001813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.9750349000001,344.0047058,344.0047058,344.0047058,344.0047058,344.0047058,344.0047058,344.0047058,344.54115869999987,2,1,0.5269365999997717,0.0010237000001325214,344.5414707,344.5656891999997,344.5656891999997,344.5656891999997,344.5656891999997,344.5656891999997,344.5656891999997,344.5656891999997,344.82430320000003,344.8243188000001,344.8409493999998,351.5409443999997,351.5247362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Solid,6.7,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,351.5409443999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.5251042,351.5409443999997,351.5409443999997,351.97504019999997,5,0.42134840000016993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.9754425000001,351.99550390000013,351.99550390000013,351.99550390000013,351.99550390000013,351.99550390000013,351.99550390000013,351.99550390000013,352.6911316999999,2,1,0.6922200000003613,0.0009335999998256739,352.69147829999974,352.70879419999983,352.70879419999983,352.70879419999983,352.70879419999983,352.70879419999983,352.70879419999983,352.70879419999983,352.9741067,352.9741220000001,352.9907088,359.6911565999999,359.6747645999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Strong,Weak,Sedentary,7.7,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,359.6911565999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.67514029999984,359.6911565999999,359.6911565999999,359.97472100000005,5,0.27088899999989735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.97511639999993,359.9943459000001,359.9943459000001,359.9943459000001,359.9943459000001,359.9943459000001,359.9943459000001,359.9943459000001,360.7410208000001,1,1,0.7407900999996855,0.0007773000002089248,360.7413308,360.7573321,360.7573321,360.7573321,360.7573321,360.7573321,360.7573321,360.7573321,361.02416589999984,361.02418119999993,361.04058299999997,368.74114389999977,368.7244891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,1,,,,right,af00009_fg.png,wf00009_fg.png,IAT_image/wm00012_fg.png,Strong,Weak, ,5.7,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,368.74114389999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.7248645999998,368.74114389999977,368.74114389999977,368.97468930000014,5,0.22058590000006006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.9750541999997,368.9927253999999,368.9927253999999,368.9927253999999,368.9927253999999,368.9927253999999,368.9927253999999,368.9927253999999,369.92451630000005,1,1,0.9251850999999078,0.0018032000002676796,369.9249179999997,369.94231549999995,369.94231549999995,369.94231549999995,369.94231549999995,369.94231549999995,369.94231549999995,369.94231549999995,370.2242041999998,370.22422019999976,370.24074900000005,375.9413983999998,375.92497939999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,2,,,,left,af00009_fg.png,wf00009_fg.png,IAT_image/am00011_fg.png,Strong,Weak, ,7.7,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,375.9413983999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.9254499999997,375.9413983999998,375.9413983999998,375.97505349999983,5,0.020143799999914336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.97551429999976,375.9917719,375.9917719,375.9917719,375.9917719,375.9917719,375.9917719,375.9917719,376.6409427999997,2,1,0.6418666999998095,0.000992700000097102,376.6413361,376.6573545000001,376.6573545000001,376.6573545000001,376.6573545000001,376.6573545000001,376.6573545000001,376.6573545000001,376.92411859999993,376.92413450000004,376.9407677999998,384.64915010000004,384.6248932999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.6249950000001,384.64915010000004,384.64915010000004,384.64915010000004,384.64915010000004,384.64915010000004,384.64915010000004,388.95654179999974,1,4.297723700000006,0.0010044000000561937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW004_Run1,RBDCW004_Run1,2024-04-01_11h17.27.466,IAT_test,2023.2.2,59.93816778606902,2024-04-01 11h17.37.285361 -0400,
