ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwsw,TextRight_jwsw,TextCentre_jwsw,Answer,ImageLeft_wisw,ImageRight_wisw,ImageCentre_wisw,TextLeft_wisw,TextRight_wisw,TextCentre_wisw,ITI,TextLeft_jwws,TextRight_jwws,TextCentre_jwws,ImageLeft_wiws,ImageRight_wiws,ImageCentre_wiws,TextLeft_wiws,TextRight_wiws,TextCentre_wiws,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwsw.thisRepN,jwsw.thisTrialN,jwsw.thisN,jwsw.thisIndex,wisw.thisRepN,wisw.thisTrialN,wisw.thisN,wisw.thisIndex,jwws.thisRepN,jwws.thisTrialN,jwws.thisN,jwws.thisIndex,wiws.thisRepN,wiws.thisTrialN,wiws.thisN,wiws.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,text_3.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,text.stopped,fixation_practice.stopped,prep_jwsw.started,prep_spacebar_jwsw.started,prep_points_2.started,text_prep_2.started,text_left_sw_2.started,text_right_sw_2.started,key_resp_prep_2.started,prep_jwsw.stopped,key_resp_prep_2.keys,key_resp_prep_2.rt,key_resp_prep_2.duration,just_words_sw.started,key_resp_jwsw.started,text_left_sw.started,text_right_sw.started,text_middle_sw.started,just_words_sw.stopped,key_resp_jwsw.keys,key_resp_jwsw.corr,key_resp_jwsw.rt,key_resp_jwsw.duration,feedback_2.started,text_left_sw_3.started,text_right_sw_3.started,text_middle_sw_3.started,feedback_image2.started,text_left_sw_3.stopped,text_right_sw_3.stopped,text_middle_sw_3.stopped,feedback_image2.stopped,feedback_2.stopped,prep_wisw.started,prep_spacebar_2.started,prep_points_3.started,text_prep_3.started,image_left_sw_2.started,image_right_sw_2.started,under_image_left_2.started,under_image_right_2.started,key_resp_prep_3.started,prep_wisw.stopped,key_resp_prep_3.keys,key_resp_prep_3.rt,key_resp_prep_3.duration,words_images_sw.started,key_resp_wisw.started,image_left_sw.started,image_right_sw.started,under_image_left.started,under_image_right.started,image_stim_wisw.started,word_stim_wisw.started,words_images_sw.stopped,key_resp_wisw.keys,key_resp_wisw.corr,key_resp_wisw.rt,key_resp_wisw.duration,feedback_5.started,image_left_sw_8.started,image_right_sw_8.started,under_image_left_8.started,under_image_right_8.started,center_image_wisw_fb.started,center_word_wisw_fb.started,image_wisw_fb.started,feedback_5.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_sw_8.stopped,image_right_sw_8.stopped,under_image_left_8.stopped,under_image_right_8.stopped,center_image_wisw_fb.stopped,center_word_wisw_fb.stopped,image_wisw_fb.stopped,prep_jwws.started,prep_spacebar_4.started,prep_points_4.started,text_prep_4.started,text_left_ws_2.started,text_right_ws_2.started,key_resp_prep_4.started,prep_jwws.stopped,key_resp_prep_4.keys,key_resp_prep_4.rt,key_resp_prep_4.duration,just_words_ws.started,key_resp_jwws.started,text_left_ws.started,text_right_ws.started,text_middle_ws.started,just_words_ws.stopped,key_resp_jwws.keys,key_resp_jwws.corr,key_resp_jwws.rt,key_resp_jwws.duration,feedback_4.started,text_left_ws_3.started,text_right_ws_3.started,text_middle_jwws_fb.started,image_jwws_fb.started,feedback_4.stopped,text_left_ws_3.stopped,text_right_ws_3.stopped,text_middle_jwws_fb.stopped,image_jwws_fb.stopped,prep_wiws.started,prep_spacebar_3.started,prep_points_5.started,text_prep_5.started,image_left_sw_3.started,image_right_sw_3.started,under_image_left_3.started,under_image_right_3.started,key_resp_prep_5.started,prep_wiws.stopped,key_resp_prep_5.keys,key_resp_prep_5.rt,key_resp_prep_5.duration,words_images_ws.started,key_resp_wiws.started,image_left_ws.started,image_right_ws.started,under_image_left_ws.started,under_image_right_ws.started,image_center_ws.started,text_center_ws.started,words_images_ws.stopped,key_resp_wiws.keys,key_resp_wiws.corr,key_resp_wiws.rt,key_resp_wiws.duration,feedback_8.started,image_left_ws_2.started,image_right_ws_2.started,under_image_left_ws_2.started,under_image_right_ws_2.started,image_center_wiws_fb.started,text_center_wiws_feedback.started,image_wiws_fb.started,feedback_8.stopped,image_left_ws_2.stopped,image_right_ws_2.stopped,under_image_left_ws_2.stopped,under_image_right_ws_2.stopped,image_center_wiws_fb.stopped,text_center_wiws_feedback.stopped,image_wiws_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,,,,,,,,Weak,Strong,Frail,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,398.8915089000948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8753804001026,398.8915089000948,398.8915089000948,400.57580670004245,5,1.6790470000123605,None,,,,,,,,,,,,,,,,,401.4914468000643,401.5078562000999,402.5083369000349,402.49151620001066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.57633660000283,400.59155740006827,400.59155740006827,400.59155740006827,400.59155740006827,401.19388210005127,2,1,0.5865138999652117,0.0008442000253126025,401.1950052001048,401.21464700007346,401.21464700007346,401.21464700007346,401.21464700007346,401.491429900052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Burly,,,,,,,,,,,,,,,,,,,,,,,0,2,2,10,,,,,402.5083369000349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.49187490006443,402.5083369000349,402.5083369000349,402.57517950003967,5,0.061786700040102005,None,,,,,,,,,,,,,,,,,403.4914962000912,403.50769520003814,,404.49175970000215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.57554910006,402.59161720005795,402.59161720005795,402.59161720005795,402.59161720005795,403.20736020000186,1,1,0.6152991000562906,None,403.20782930008136,403.2247895000037,403.2247895000037,403.2247895000037,403.2247895000037,403.4914768000599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Sedentary,,,,,,,,,,,,,,,,,,,,,,,0,3,3,15,,,,,404.50810680002905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.4921676000813,404.50810680002905,404.50810680002905,404.5752689000219,5,0.06241120002232492,None,,,,,,,,,,,,,,,,,405.4744544000132,405.4912582000252,,406.47470580006484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.5756660000188,404.59171649999917,404.59171649999917,404.59171649999917,404.59171649999917,405.17511720000766,2,1,0.5737009000731632,0.0006603000219911337,405.1755552000832,405.2350682000397,405.2350682000397,405.2350682000397,405.2350682000397,405.47443719999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Muscly,,,,,,,,,,,,,,,,,,,,,,,0,4,4,12,,,,,406.4915281001013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.47508300002664,406.4915281001013,406.4915281001013,406.5751520000631,5,0.07880519994068891,None,,,,,,,,,,,,,,,,,407.4747489000438,407.49116980005056,,408.47492160007823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.5755292000249,406.59153990005143,406.59153990005143,406.59153990005143,406.59153990005143,407.1751598000992,1,1,0.5747684000525624,0.0009550999384373426,407.1756299000699,407.1912997000618,407.1912997000618,407.1912997000618,407.1912997000618,407.47473320004065,407.49116980005056,407.49116980005056,407.49116980005056,407.49116980005056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Puny,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,408.4914403000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.4752828000346,408.4914403000148,408.4914403000148,408.5750408000313,5,0.07900330005213618,None,,,,,,,,,,,,,,,,,409.4247898000758,409.441236600047,,410.4249349000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.57539090001956,408.5914710999932,408.5914710999932,408.5914710999932,408.5914710999932,409.1245583000127,2,1,0.5174373999470845,0.0009416000684723258,409.1248928999994,409.1411613000091,409.1411613000091,409.1411613000091,409.1411613000091,409.4247720000567,409.441236600047,409.441236600047,409.441236600047,409.441236600047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Delicate,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,410.4411794000771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.4252982001053,410.4411794000771,410.4411794000771,410.8252673000097,5,0.36878859996795654,0.0013206000439822674,,,,,,,,,,,,,,,,,411.7745185000822,411.79100830003154,412.79082250001375,412.77446820004843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.82566390000284,410.8415842000395,410.8415842000395,410.8415842000395,410.8415842000395,411.4912282000296,2,1,0.6414150999626145,0.0013858000747859478,411.4915938000195,411.50704140006565,411.50704140006565,411.50704140006565,411.50704140006565,411.7745040000882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Strength,,,,,,,,,,,,,,,,,,,,,,,0,7,7,4,,,,,412.79082250001375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.7746874000877,412.79082250001375,412.79082250001375,413.5754791999934,5,0.7796080999542028,None,,,,,,,,,,,,,,,,,414.391006299993,414.40783280006144,,415.3919922000496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.5759372001048,413.5915139000863,413.5915139000863,413.5915139000863,413.5915139000863,414.0915307000978,1,1,0.49387379991821945,0.0008665000787004828,414.09190230001695,414.10707710008137,414.10707710008137,414.10707710008137,414.10707710008137,414.3909915999975,414.40783280006144,414.40783280006144,414.40783280006144,414.40783280006144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Feeble,,,,,,,,,,,,,,,,,,,,,,,0,8,8,9,,,,,415.4082194000948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.39245919999667,415.4082194000948,415.4082194000948,415.57549700001255,5,0.1623159000882879,None,,,,,,,,,,,,,,,,,416.4750935001066,416.4914698000066,,417.47528690006584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.57595600001514,415.5913128000684,415.5913128000684,415.5913128000684,415.5913128000684,416.1749112000689,2,1,0.5821035000262782,0.0005080000264570117,416.17528750002384,416.1910787000088,416.1910787000088,416.1910787000088,416.1910787000088,416.4750710000517,416.4914698000066,416.4914698000066,416.4914698000066,416.4914698000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Solid,,,,,,,,,,,,,,,,,,,,,,,0,9,9,8,,,,,417.4918923000805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.4757516999962,417.4918923000805,417.4918923000805,417.5754505000077,5,0.0786232000682503,None,,,,,,,,,,,,,,,,,418.4745832000626,418.4909515000181,,419.4751385001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.5759106000187,417.5914205000736,417.5914205000736,417.5914205000736,417.5914205000736,418.1753352000378,1,1,0.5836023000301793,None,418.1758623000933,418.1906709000468,418.1906709000468,418.1906709000468,418.1906709000468,418.47456680005416,418.4909515000181,418.4909515000181,418.4909515000181,418.4909515000181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Brawny,,,,,,,,,,,,,,,,,,,,,,,0,10,10,13,,,,,419.4917345000431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.4755868000211,419.4917345000431,419.4917345000431,419.5753698000917,5,0.07834539993200451,None,,,,,,,,,,,,,,,,,420.52459680009633,420.54118320008274,,421.5247438000515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5758118000813,419.5912184000481,419.5912184000481,419.5912184000481,419.5912184000481,420.2247220000718,1,1,0.6311995000578463,0.0008822999661788344,420.2250833000289,420.2411792000057,420.2411792000057,420.2411792000057,420.2411792000057,420.52458100009244,420.54118320008274,420.54118320008274,420.54118320008274,420.54118320008274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Fragile,,,,,,,,,,,,,,,,,,,,,,,0,11,11,0,,,,,421.54137800005265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.52511240006424,421.54137800005265,421.54137800005265,421.57466440007556,5,0.028990900027565658,None,,,,,,,,,,,,,,,,,422.4913457999937,422.5077505999943,,423.49149740010034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.5750049999915,421.5913790999912,421.5913790999912,421.5913790999912,421.5913790999912,422.1918732000049,2,1,0.5988213999662548,0.00070980004966259,422.19230600004084,422.206835100078,422.206835100078,422.206835100078,422.206835100078,422.49132920010015,422.5077505999943,422.5077505999943,422.5077505999943,422.5077505999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Skinny,,,,,,,,,,,,,,,,,,,,,,,0,12,12,14,,,,,423.5079406000441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.49189860001206,423.5079406000441,423.5079406000441,423.57514329999685,5,0.06221709994133562,None,,,,,,,,,,,,,,,,,424.8913039000472,424.9078948000679,425.907862400054,425.8914077000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.5755437000189,423.59152120002545,423.59152120002545,423.59152120002545,423.59152120002545,424.5918484000722,2,1,0.985488299978897,0.0008669000817462802,424.59229020006023,424.60692400007974,424.60692400007974,424.60692400007974,424.60692400007974,424.891287800041,424.9078948000679,424.9078948000679,424.9078948000679,424.9078948000679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,,Weak,Strong,Soft,,,,,,,,,,,,,,,,,,,,,,,0,13,13,2,,,,,425.907862400054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.8917176000541,425.907862400054,425.907862400054,426.5746341000777,5,0.6624942000489682,None,,,,,,,,,,,,,,,,,427.47455490007997,427.4912119000219,,428.4748158000875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.5750030000927,426.59131040005013,426.59131040005013,426.59131040005013,426.59131040005013,427.1750162000535,2,1,0.581040299963206,0.0008959000697359443,427.1754860000219,427.1912999000633,427.1912999000633,427.1912999000633,427.1912999000633,427.47453830007,427.4912119000219,427.4912119000219,427.4912119000219,427.4912119000219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Tough,,,,,,,,,,,,,,,,,,,,,,,0,14,14,7,,,,,428.491383900051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.4751892000204,428.491383900051,428.491383900051,428.57502089999616,5,0.0788958000484854,None,,,,,,,,,,,,,,,,,429.3411966999993,429.35771460004617,,430.34127850004006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.5753844000865,428.59141820005607,428.59141820005607,428.59141820005607,428.59141820005607,429.0573650000151,1,1,0.4655758000444621,None,429.05784590006806,429.07413379999343,429.07413379999343,429.07413379999343,429.07413379999343,429.34117870009504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,,Weak,Strong,Powerful,,,,,,,,,,,,,,,,,,,,,,,0,15,15,3,,,,,430.35808460006956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.3415967000183,430.35808460006956,430.35808460006956,430.8252332000993,5,0.4521128999767825,0.0011108999606221914,,,,,,,,,,,,,,,,,431.69139300007373,431.70774630003143,,432.69224470003974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.8256373000331,430.8412851000903,430.8412851000903,430.8412851000903,430.8412851000903,431.39184140006546,1,1,0.5366954999044538,0.0009258000645786524,431.3923487000866,431.406921200105,431.406921200105,431.406921200105,431.406921200105,431.6913755000569,431.70774630003143,431.70774630003143,431.70774630003143,431.70774630003143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.69235280004796,432.72442740004044,432.72442740004044,432.72442740004044,432.72442740004044,432.72442740004044,432.72442740004044,432.72442740004044,432.72442740004044,437.60781990003306,1,4.8685007999883965,0.0010316999396309257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,6.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Strength,,,,,,,,,,,,,,,,,,,,,0,0,0,0,437.6249852000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.6229137000628,437.6249852000037,437.6249852000037,438.5749417000916,5,0.9455023999325931,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.57448100007605,439.5922337000957,446.29136710008606,446.27509300003294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.5755994000938,438.610733400099,438.610733400099,438.610733400099,438.610733400099,438.610733400099,438.610733400099,438.610733400099,439.2908915000735,1,1,0.6786045000189915,0.0005943999858573079,439.2913466000464,439.31975660007447,439.31975660007447,439.31975660007447,439.31975660007447,439.31975660007447,439.31975660007447,439.31975660007447,439.5744610000402,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,2,,,,left,,,,,,,5.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Weak,Strong,Frail,,,,,,,,,,,,,,,,,,,,,0,1,1,1,446.29136710008606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.2755376000423,446.29136710008606,446.29136710008606,446.57521810010076,5,0.2787288000108674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.24088650010526,448.2572288000956,453.95745310001075,453.94094640004914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.5756563000614,446.59708900004625,446.59708900004625,446.59708900004625,446.59708900004625,446.59708900004625,446.59708900004625,446.59708900004625,447.9570636000717,2,1,1.35723159997724,0.0010887000244110823,447.9574061000021,447.97411980002653,447.97411980002653,447.97411980002653,447.97411980002653,447.97411980002653,447.97411980002653,447.97411980002653,448.24087050009985,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
,,,1,,,,right,,,,,,,7.7,,,,af00009_fg.png,wf00009_fg.png,IAT_image/wm00003_fg.png,Weak,Strong, ,,,,,,,,,,,,,,,,,,,,,0,2,2,2,453.95745310001075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.9411613000557,453.95745310001075,453.95745310001075,455.5749466000125,5,1.6131119000492617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.67427300009876,456.6908339000074,464.39161300007254,464.3754419001052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.575348900049,455.5933495000936,455.5933495000936,455.5933495000936,455.5933495000936,455.5933495000936,455.5933495000936,455.5933495000936,456.37463460001163,1,1,0.7740128999575973,0.0008512999629601836,456.37503820005804,456.3931867000647,456.3931867000647,456.3931867000647,456.3931867000647,456.3931867000647,456.3931867000647,456.3931867000647,456.67425600008573,,,,,,,,RBDCW002_Run1,RBDCW002_Run1,2024-03-27_10h14.32.507,IAT_test,2023.2.2,59.98249712768588,2024-03-27 10h14.40.587924 -0400,
