Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
3,1673632946125,13/01/2023 18:02:26,1673632945658,-5,13/01/2023 13:02:25,109726,5,questionnaire-7tdp,,26371262,BLIND,7784421,,complete,dfdplv,3WR9XG3T63B8XJR36ZDI3M8KGQS74S,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1304x697,,Check,1,No,genderCheck,2
4,1673632946125,13/01/2023 18:02:26,1673632945659,-5,13/01/2023 13:02:25,109726,5,questionnaire-7tdp,,26371262,BLIND,7784421,,complete,dfdplv,3WR9XG3T63B8XJR36ZDI3M8KGQS74S,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1304x697,,Check,1,No,END QUESTIONNAIRE,5893
1,1673633224152,13/01/2023 18:07:04,1673633224318,-8,13/01/2023 10:07:04,109726,5,questionnaire-7tdp,,26371336,BLIND,7784432,,complete,eymdwa,30LSNF239UVVJPTCLCYR1W1VAS7I22,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1598x899,,Check,1,No,BEGIN QUESTIONNAIRE,
2,1673633235131,13/01/2023 18:07:15,1673633235360,-8,13/01/2023 10:07:15,109726,5,questionnaire-7tdp,,26371336,BLIND,7784432,,complete,eymdwa,30LSNF239UVVJPTCLCYR1W1VAS7I22,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1598x899,,Check,1,No,raceCheck,4
3,1673633235331,13/01/2023 18:07:15,1673633235362,-8,13/01/2023 10:07:15,109726,5,questionnaire-7tdp,,26371336,BLIND,7784432,,complete,eymdwa,30LSNF239UVVJPTCLCYR1W1VAS7I22,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1598x899,,Check,1,No,genderCheck,2
4,1673633235331,13/01/2023 18:07:15,1673633235362,-8,13/01/2023 10:07:15,109726,5,questionnaire-7tdp,,26371336,BLIND,7784432,,complete,eymdwa,30LSNF239UVVJPTCLCYR1W1VAS7I22,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1598x899,,Check,1,No,END QUESTIONNAIRE,11044
1,1673633419429,13/01/2023 18:10:19,1673633419380,-5,13/01/2023 13:10:19,109726,5,questionnaire-7tdp,,26371377,BLIND,7784347,,complete,vcdueq,3ZAK8W07I4ETW6LY06JR1BWR7O9U0Z,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1904x940,,Check,1,No,BEGIN QUESTIONNAIRE,
2,1673633428756,13/01/2023 18:10:28,1673633428746,-5,13/01/2023 13:10:28,109726,5,questionnaire-7tdp,,26371377,BLIND,7784347,,complete,vcdueq,3ZAK8W07I4ETW6LY06JR1BWR7O9U0Z,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1904x940,,Check,1,No,raceCheck,4
3,1673633428887,13/01/2023 18:10:28,1673633428747,-5,13/01/2023 13:10:28,109726,5,questionnaire-7tdp,,26371377,BLIND,7784347,,complete,vcdueq,3ZAK8W07I4ETW6LY06JR1BWR7O9U0Z,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1904x940,,Check,1,No,genderCheck,2
4,1673633428887,13/01/2023 18:10:28,1673633428747,-5,13/01/2023 13:10:28,109726,5,questionnaire-7tdp,,26371377,BLIND,7784347,,complete,vcdueq,3ZAK8W07I4ETW6LY06JR1BWR7O9U0Z,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1904x940,,Check,1,No,END QUESTIONNAIRE,9368
1,1673633816894,13/01/2023 18:16:56,1673633815359,-6,13/01/2023 12:16:55,109726,5,questionnaire-7tdp,,26371506,BLIND,7784474,,complete,pbkdua,3DPNQGW4LLFPTJDYNP8QX88OLF846Q,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x722,,Check,1,No,BEGIN QUESTIONNAIRE,
2,1673633825853,13/01/2023 18:17:05,1673633824126,-6,13/01/2023 12:17:04,109726,5,questionnaire-7tdp,,26371506,BLIND,7784474,,complete,pbkdua,3DPNQGW4LLFPTJDYNP8QX88OLF846Q,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x722,,Check,1,No,raceCheck,4
3,1673633826008,13/01/2023 18:17:06,1673633824131,-6,13/01/2023 12:17:04,109726,5,questionnaire-7tdp,,26371506,BLIND,7784474,,complete,pbkdua,3DPNQGW4LLFPTJDYNP8QX88OLF846Q,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x722,,Check,1,No,genderCheck,2
4,1673633826008,13/01/2023 18:17:06,1673633824132,-6,13/01/2023 12:17:04,109726,5,questionnaire-7tdp,,26371506,BLIND,7784474,,complete,pbkdua,3DPNQGW4LLFPTJDYNP8QX88OLF846Q,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x722,,Check,1,No,END QUESTIONNAIRE,8774
1,1673635433422,13/01/2023 18:43:53,1673635433142,-5,13/01/2023 13:43:53,109726,5,questionnaire-7tdp,,26372012,BLIND,7784581,,complete,ccxwtr,3WETL7AQWT88SJUGIST2VX2IBK153Q,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,,Check,1,No,BEGIN QUESTIONNAIRE,
2,1673635439021,13/01/2023 18:43:59,1673635438776,-5,13/01/2023 13:43:58,109726,5,questionnaire-7tdp,,26372012,BLIND,7784581,,complete,ccxwtr,3WETL7AQWT88SJUGIST2VX2IBK153Q,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,,Check,1,No,raceCheck,4
3,1673635439642,13/01/2023 18:43:59,1673635438778,-5,13/01/2023 13:43:58,109726,5,questionnaire-7tdp,,26372012,BLIND,7784581,,complete,ccxwtr,3WETL7AQWT88SJUGIST2VX2IBK153Q,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,,Check,1,No,genderCheck,2
4,1673635439642,13/01/2023 18:43:59,1673635438778,-5,13/01/2023 13:43:58,109726,5,questionnaire-7tdp,,26372012,BLIND,7784581,,complete,ccxwtr,3WETL7AQWT88SJUGIST2VX2IBK153Q,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,,Check,1,No,END QUESTIONNAIRE,5636
1,1673636608308,13/01/2023 19:03:28,1673636600362,-5,13/01/2023 14:03:20,109726,5,questionnaire-7tdp,,26372290,BLIND,7784663,,complete,sqdrpn,3OXV7EAXLEQ4BNUUNB37N3GI7FG368,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1242x697,,Check,1,No,BEGIN QUESTIONNAIRE,
2,1673636618224,13/01/2023 19:03:38,1673636610331,-5,13/01/2023 14:03:30,109726,5,questionnaire-7tdp,,26372290,BLIND,7784663,,complete,sqdrpn,3OXV7EAXLEQ4BNUUNB37N3GI7FG368,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1242x697,,Check,1,No,raceCheck,4
3,1673636618329,13/01/2023 19:03:38,1673636610333,-5,13/01/2023 14:03:30,109726,5,questionnaire-7tdp,,26372290,BLIND,7784663,,complete,sqdrpn,3OXV7EAXLEQ4BNUUNB37N3GI7FG368,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1242x697,,Check,1,No,genderCheck,2
4,1673636618329,13/01/2023 19:03:38,1673636610333,-5,13/01/2023 14:03:30,109726,5,questionnaire-7tdp,,26372290,BLIND,7784663,,complete,sqdrpn,3OXV7EAXLEQ4BNUUNB37N3GI7FG368,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1242x697,,Check,1,No,END QUESTIONNAIRE,9971
1,1673990674977,17/01/2023 21:24:34,1673990674726,-6,17/01/2023 15:24:34,109726,5,questionnaire-7tdp,,26448158,BLIND,7806717,,complete,tzsggp,38F5OAUN5NC29VFYL6X1XBHOL8BH7B,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1366x768,1366x617,,Check,1,No,BEGIN QUESTIONNAIRE,
2,1673990688421,17/01/2023 21:24:48,1673990687960,-6,17/01/2023 15:24:47,109726,5,questionnaire-7tdp,,26448158,BLIND,7806717,,complete,tzsggp,38F5OAUN5NC29VFYL6X1XBHOL8BH7B,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1366x768,1366x617,,Check,1,No,raceCheck,4
3,1673990688589,17/01/2023 21:24:48,1673990687964,-6,17/01/2023 15:24:47,109726,5,questionnaire-7tdp,,26448158,BLIND,7806717,,complete,tzsggp,38F5OAUN5NC29VFYL6X1XBHOL8BH7B,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1366x768,1366x617,,Check,1,No,genderCheck,2
4,1673990688589,17/01/2023 21:24:48,1673990687966,-6,17/01/2023 15:24:47,109726,5,questionnaire-7tdp,,26448158,BLIND,7806717,,complete,tzsggp,38F5OAUN5NC29VFYL6X1XBHOL8BH7B,computer,Desktop or Laptop,Chromium OS 15183.69.0,Chrome 108.0.0.0,1366x768,1366x617,,Check,1,No,END QUESTIONNAIRE,13239
1,1673990849226,17/01/2023 21:27:29,1673990848815,-6,17/01/2023 15:27:28,109726,5,questionnaire-7tdp,,26448213,BLIND,7806728,,complete,hxnton,3YMTUJH0DSGVVHOAJ2GJ8I0250H4TP,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,,Check,1,No,BEGIN QUESTIONNAIRE,
