Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Randomise questionnaire elements?,Question Key,Response
1,1682374864230,24/04/2023 22:21:04,1682374864308,-5,24/04/2023 17:21:04,131169,4,questionnaire-g2vi,,29070770,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,Exit Questions / Debriefing,2,Condition_InIn,No,BEGIN QUESTIONNAIRE,
2,1682374926318,24/04/2023 22:22:06,1682374926101,-5,24/04/2023 17:22:06,131169,4,questionnaire-g2vi,,29070770,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,Exit Questions / Debriefing,2,Condition_InIn,No,ImmsersionSlider,7
3,1682374926504,24/04/2023 22:22:06,1682374926102,-5,24/04/2023 17:22:06,131169,4,questionnaire-g2vi,,29070770,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_Immersion,Add images
4,1682374926504,24/04/2023 22:22:06,1682374926103,-5,24/04/2023 17:22:06,131169,4,questionnaire-g2vi,,29070770,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_SettingCheck,Forest
5,1682374926504,24/04/2023 22:22:06,1682374926103,-5,24/04/2023 17:22:06,131169,4,questionnaire-g2vi,,29070770,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_PlayAgain,Deshawn
6,1682374926504,24/04/2023 22:22:06,1682374926103,-5,24/04/2023 17:22:06,131169,4,questionnaire-g2vi,,29070770,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_PlayFeeling,Indifferent
7,1682374926504,24/04/2023 22:22:06,1682374926103,-5,24/04/2023 17:22:06,131169,4,questionnaire-g2vi,,29070770,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,Exit Questions / Debriefing,2,Condition_InIn,No,ExitQ_PlayDecisions,Yes
8,1682374926504,24/04/2023 22:22:06,1682374926103,-5,24/04/2023 17:22:06,131169,4,questionnaire-g2vi,,29070770,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,Exit Questions / Debriefing,2,Condition_InIn,No,Debriefing,Yes
9,1682374926504,24/04/2023 22:22:06,1682374926104,-5,24/04/2023 17:22:06,131169,4,questionnaire-g2vi,,29070770,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,Exit Questions / Debriefing,2,Condition_InIn,No,Debriefing-quantised,1
10,1682374926504,24/04/2023 22:22:06,1682374926105,-5,24/04/2023 17:22:06,131169,4,questionnaire-g2vi,,29070770,BLIND,8657252,,complete,,4e4171d1-5b4a-42e1-830c-5714dabb16fb,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1241x697,1654x835,,Exit Questions / Debriefing,2,Condition_InIn,No,Feedback,No
