Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Randomise questionnaire elements?,Question Key,Response
1,1682423250580,25/04/2023 11:47:30,1682423250125,-4,25/04/2023 07:47:30,131169,4,questionnaire-n4qg,,29084962,BLIND,8661072,,complete,,013998a7-d311-4a64-96bd-da8165509fac,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x973,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,BEGIN QUESTIONNAIRE,
2,1682423298161,25/04/2023 11:48:18,1682423297796,-4,25/04/2023 07:48:17,131169,4,questionnaire-n4qg,,29084962,BLIND,8661072,,complete,,013998a7-d311-4a64-96bd-da8165509fac,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x973,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,PGRD1,2
3,1682423298280,25/04/2023 11:48:18,1682423297798,-4,25/04/2023 07:48:17,131169,4,questionnaire-n4qg,,29084962,BLIND,8661072,,complete,,013998a7-d311-4a64-96bd-da8165509fac,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x973,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,PGRD2,3
4,1682423298280,25/04/2023 11:48:18,1682423297798,-4,25/04/2023 07:48:17,131169,4,questionnaire-n4qg,,29084962,BLIND,8661072,,complete,,013998a7-d311-4a64-96bd-da8165509fac,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x973,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,PGRD3,2
5,1682423298280,25/04/2023 11:48:18,1682423297798,-4,25/04/2023 07:48:17,131169,4,questionnaire-n4qg,,29084962,BLIND,8661072,,complete,,013998a7-d311-4a64-96bd-da8165509fac,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x973,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,END QUESTIONNAIRE,47673
1,1682424008440,25/04/2023 12:00:08,1682424003074,-4,25/04/2023 08:00:03,131169,4,questionnaire-n4qg,,29085437,BLIND,8661077,,complete,,2b6db991-869b-4c2e-828d-494a811985e3,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1863x961,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,BEGIN QUESTIONNAIRE,
2,1682424036047,25/04/2023 12:00:36,1682424030729,-4,25/04/2023 08:00:30,131169,4,questionnaire-n4qg,,29085437,BLIND,8661077,,complete,,2b6db991-869b-4c2e-828d-494a811985e3,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1863x961,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,PGRD1,7
3,1682424036196,25/04/2023 12:00:36,1682424030729,-4,25/04/2023 08:00:30,131169,4,questionnaire-n4qg,,29085437,BLIND,8661077,,complete,,2b6db991-869b-4c2e-828d-494a811985e3,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1863x961,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,PGRD2,6
4,1682424036196,25/04/2023 12:00:36,1682424030729,-4,25/04/2023 08:00:30,131169,4,questionnaire-n4qg,,29085437,BLIND,8661077,,complete,,2b6db991-869b-4c2e-828d-494a811985e3,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1863x961,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,PGRD3,5
5,1682424036196,25/04/2023 12:00:36,1682424030729,-4,25/04/2023 08:00:30,131169,4,questionnaire-n4qg,,29085437,BLIND,8661077,,complete,,2b6db991-869b-4c2e-828d-494a811985e3,computer,Desktop or Laptop,Windows 10,Edge 112.0.1722.58,1920x1080,1863x961,,Perceived Gender/Racial Discrimination (Clone),1,Condition_InOut-both,No,END QUESTIONNAIRE,27655
