Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,allocator-k3xu,Randomise questionnaire elements?,Question Key,Response
2,1682375449672,24/04/2023 22:30:49,1682375449216,-10,24/04/2023 12:30:49,131186,3,questionnaire-pv78,,29071118,BLIND,8657313,,complete,,9931b29f-5d2d-42f0-8665-4d040c64e122,computer,Desktop or Laptop,Windows 10,Firefox 112.0,2176x1224,1722x1064,,"Ethnic Identity 7-point scale - Sidanius et al., 2008 (Clone)",1,Condition_InOut-race,No,EIS1,1
3,1682375449883,24/04/2023 22:30:49,1682375449217,-10,24/04/2023 12:30:49,131186,3,questionnaire-pv78,,29071118,BLIND,8657313,,complete,,9931b29f-5d2d-42f0-8665-4d040c64e122,computer,Desktop or Laptop,Windows 10,Firefox 112.0,2176x1224,1722x1064,,"Ethnic Identity 7-point scale - Sidanius et al., 2008 (Clone)",1,Condition_InOut-race,No,EIS2,1
4,1682375449883,24/04/2023 22:30:49,1682375449217,-10,24/04/2023 12:30:49,131186,3,questionnaire-pv78,,29071118,BLIND,8657313,,complete,,9931b29f-5d2d-42f0-8665-4d040c64e122,computer,Desktop or Laptop,Windows 10,Firefox 112.0,2176x1224,1722x1064,,"Ethnic Identity 7-point scale - Sidanius et al., 2008 (Clone)",1,Condition_InOut-race,No,EIS3,1
5,1682375449883,24/04/2023 22:30:49,1682375449217,-10,24/04/2023 12:30:49,131186,3,questionnaire-pv78,,29071118,BLIND,8657313,,complete,,9931b29f-5d2d-42f0-8665-4d040c64e122,computer,Desktop or Laptop,Windows 10,Firefox 112.0,2176x1224,1722x1064,,"Ethnic Identity 7-point scale - Sidanius et al., 2008 (Clone)",1,Condition_InOut-race,No,EIS4,1
6,1682375449883,24/04/2023 22:30:49,1682375449217,-10,24/04/2023 12:30:49,131186,3,questionnaire-pv78,,29071118,BLIND,8657313,,complete,,9931b29f-5d2d-42f0-8665-4d040c64e122,computer,Desktop or Laptop,Windows 10,Firefox 112.0,2176x1224,1722x1064,,"Ethnic Identity 7-point scale - Sidanius et al., 2008 (Clone)",1,Condition_InOut-race,No,END QUESTIONNAIRE,12199
1,1682375439695,24/04/2023 22:30:39,1682375439382,-4,24/04/2023 18:30:39,131186,3,questionnaire-pv78,,29071120,BLIND,8657262,,complete,,5ce2cd91-8bce-4901-8797-97f4a6741dc9,computer,Desktop or Laptop,Windows 10,Opera 97.0.0.0,1366x768,1205x570,,"Ethnic Identity 7-point scale - Sidanius et al., 2008 (Clone)",1,Condition_InIn,No,BEGIN QUESTIONNAIRE,
2,1682375457123,24/04/2023 22:30:57,1682375456816,-4,24/04/2023 18:30:56,131186,3,questionnaire-pv78,,29071120,BLIND,8657262,,complete,,5ce2cd91-8bce-4901-8797-97f4a6741dc9,computer,Desktop or Laptop,Windows 10,Opera 97.0.0.0,1366x768,1191x570,,"Ethnic Identity 7-point scale - Sidanius et al., 2008 (Clone)",1,Condition_InIn,No,EIS1,7
3,1682375457280,24/04/2023 22:30:57,1682375456819,-4,24/04/2023 18:30:56,131186,3,questionnaire-pv78,,29071120,BLIND,8657262,,complete,,5ce2cd91-8bce-4901-8797-97f4a6741dc9,computer,Desktop or Laptop,Windows 10,Opera 97.0.0.0,1366x768,1191x570,,"Ethnic Identity 7-point scale - Sidanius et al., 2008 (Clone)",1,Condition_InIn,No,EIS2,6
4,1682375457280,24/04/2023 22:30:57,1682375456820,-4,24/04/2023 18:30:56,131186,3,questionnaire-pv78,,29071120,BLIND,8657262,,complete,,5ce2cd91-8bce-4901-8797-97f4a6741dc9,computer,Desktop or Laptop,Windows 10,Opera 97.0.0.0,1366x768,1191x570,,"Ethnic Identity 7-point scale - Sidanius et al., 2008 (Clone)",1,Condition_InIn,No,EIS3,4
5,1682375457280,24/04/2023 22:30:57,1682375456820,-4,24/04/2023 18:30:56,131186,3,questionnaire-pv78,,29071120,BLIND,8657262,,complete,,5ce2cd91-8bce-4901-8797-97f4a6741dc9,computer,Desktop or Laptop,Windows 10,Opera 97.0.0.0,1366x768,1191x570,,"Ethnic Identity 7-point scale - Sidanius et al., 2008 (Clone)",1,Condition_InIn,No,EIS4,2
