Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-jqbz,randomiser-745l,randomiser-hhua,Randomise questionnaire elements?,Question Key,Response
14,1694620380561,13/09/2023 15:53:00,1694620376914,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,zipnow,74447
15,1694620380561,13/09/2023 15:53:00,1694620376914,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,famIncome,More than $78000
16,1694620380561,13/09/2023 15:53:00,1694620376915,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,famIncome-quantised,5
17,1694620380561,13/09/2023 15:53:00,1694620376915,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,response-4,2
18,1694620380561,13/09/2023 15:53:00,1694620376915,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,parentMarriage,Married
19,1694620380561,13/09/2023 15:53:00,1694620376916,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,parentMarriage-quantised,2
20,1694620380561,13/09/2023 15:53:00,1694620376916,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,parentMarriage-text,
21,1694620380561,13/09/2023 15:53:00,1694620376917,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,partDegree,Bachelor  Degree
22,1694620380561,13/09/2023 15:53:00,1694620376917,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,parentDegree,Masters Degree
23,1694620381074,13/09/2023 15:53:01,1694620376918,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,Income,More than $80000
24,1694620381074,13/09/2023 15:53:01,1694620376918,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,Income-quantised,5
25,1694620381074,13/09/2023 15:53:01,1694620376918,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,maritalStatus,Married
26,1694620381074,13/09/2023 15:53:01,1694620376918,-5,13/09/2023 10:52:56,132991,7,questionnaire-4ihx,,31671688,BLIND,9362255,,complete,,0d6cd209-d3d4-4c1c-9e6d-18e1110e3a7f,computer,Desktop or Laptop,Windows 10,Chrome 103.0.9999.0,1366x768,1027x641,,,,Demographic_Intake,3,MaleBranch,,Male_InIn_Swap,No,maritalStatus-quantised,2
