Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9ku2,Randomise questionnaire elements?,Question Key,Response
17,1.6745E+12,23/01/2023 19:24:19,1.6745E+12,-5,23/01/2023 14:24:31,110083,9,questionnaire-fldq,,26574291,BLIND,7855878,,complete,xtwpue,3AAPLD8UCISXHR4DSDZQGLFXN3LTHF,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1519x746,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,END QUESTIONNAIRE,57429
1,1.6745E+12,23/01/2023 19:23:34,1.6745E+12,-6,23/01/2023 13:23:35,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE1,2
3,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE2,2
4,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE3,7
5,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE4,7
6,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE5,2
7,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE6,4
8,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE7,5
9,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE8,3
10,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE9,1
11,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE10,6
12,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF1,4
13,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF2,5
14,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF3,7
15,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF4,1
16,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF5,4
17,1.6745E+12,23/01/2023 19:24:13,1.6745E+12,-6,23/01/2023 13:24:14,110083,9,questionnaire-fldq,,26574301,BLIND,7856311,,complete,dkjymc,3WYGZ5XF32QN4HS69YXXJ8Z3D1BSKT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,3440x1440,3440x1289,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,END QUESTIONNAIRE,38951
1,1.6745E+12,23/01/2023 19:23:41,1.6745E+12,-5,23/01/2023 14:23:41,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1368x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE1,2
3,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE2,1
4,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE3,6
5,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE4,6
6,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE5,4
7,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE6,5
8,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE7,4
9,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE8,3
10,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE9,3
11,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE10,7
12,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF1,4
13,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF2,4
14,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF3,5
15,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF4,6
16,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF5,5
17,1.6745E+12,23/01/2023 19:25:21,1.6745E+12,-5,23/01/2023 14:25:21,110083,9,questionnaire-fldq,,26574307,BLIND,7855820,,complete,aexdme,32ZKVD547LYIRX3XD6J3CX81YR43BT,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1368x912,1351x769,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,END QUESTIONNAIRE,100144
1,1.6745E+12,23/01/2023 19:24:30,1.6745E+12,-6,23/01/2023 13:24:28,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE1,2
3,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE2,1
4,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE3,6
5,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE4,5
6,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE5,1
7,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE6,2
8,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE7,5
9,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE8,1
10,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE9,3
11,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE10,1
12,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF1,3
13,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF2,3
14,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF3,5
15,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF4,3
16,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF5,5
17,1.6745E+12,23/01/2023 19:25:20,1.6745E+12,-6,23/01/2023 13:25:18,110083,9,questionnaire-fldq,,26574350,BLIND,7856245,,complete,mcvpja,3K772S5NPEMVS8MG2IAVHZFWKTYEHA,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,2560x1440,2560x1321,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,END QUESTIONNAIRE,49895
1,1.6745E+12,23/01/2023 19:25:10,1.6745E+12,-5,23/01/2023 14:25:10,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,BEGIN QUESTIONNAIRE,
2,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE1,1
3,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE2,1
4,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE3,5
5,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE4,2
6,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE5,2
7,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE6,4
8,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE7,4
9,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE8,1
10,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE9,1
11,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEE10,7
12,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF1,3
13,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF2,5
14,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF3,5
15,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF4,4
16,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,SEF5,5
17,1.6745E+12,23/01/2023 19:25:59,1.6745E+12,-5,23/01/2023 14:25:59,110083,9,questionnaire-fldq,,26574384,BLIND,7856257,,complete,yoliko,3HMIGG0U4RH0522EZFSJBPEDZMDY8U,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x865,,Socioenvironmental Concept Interaction,4,NonBlackIdentity,No,END QUESTIONNAIRE,48919
